Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
Q68DH5,Q68DH5,LMBR1 domain-containing protein 2,LMBRD2,81.171,4206081.663302593,4219728.659930918,5807542.34728561,4102593.995037633,6451963.881722347,4367236.012650844,6019350.0,0.0,3695946.360320008,2444133.8804351706,8540190.069442721,3471635.068510729,4121503.2391377245,6505441.676816206
P27448,P27448,MAP/microtubule affinity-regulating kinase 3,MARK3,84.428,4123328.4159933357,5787652.975320839,4441988.654344105,7049826.455370235,6934877.49547851,6856936.636659331,5346850.0,5303765.212305271,3766830.7782083466,4707344.071436112,8388991.623439018,8126109.9002799755,6359887.175486367,8530553.414633637
Q9H0J4,Q9H0J4,Glutamine-rich protein 2,QRICH2,180.82,2077303.6658751399,11469413.763580257,0.0,0.0,18431074.966994632,28618860.148213774,994800.0,1190516.2536565207,1264944.6001462587,1690769.0538634423,2904006.081178917,9493311.921902247,9349456.472164217,0.0
A0A8I5G938;E9PHI4;O94901;H7C2K3;H0Y6N5;H0Y742;H7C019,A0A8I5G938;E9PHI4;O94901;H7C2K3;H0Y6N5;H0Y742,SUN domain-containing protein 1,SUN1,76.402,4408302.251543825,5250452.611044366,4506390.213143512,1971891.9524535718,2908358.1152792345,4204160.441251825,3259950.0,3821975.0197721343,1953649.2317285733,2288773.185868165,5463967.794205694,3419313.1031887326,4539361.1793680675,3630321.4563790285
P48147,P48147,Prolyl endopeptidase,PREP,80.699,4173044.3076478993,501413.00473985064,1810921.4122900679,1324970.4692443162,3373613.520583265,416336.1460658269,165985.0,11831149.538265906,2109900.43859816,1130790.7618689663,340668.594464632,0.0,564370.9404302518,384200.93926636403
Q5R3B4;O95563,Q5R3B4;O95563,Mitochondrial pyruvate carrier 2,MPC2,11.681,4007431.240914369,3537878.968172809,11672667.9388714,2736271.2637399323,6326565.010105749,5216251.96721496,1848050.0,792070.2440779882,7117406.531019727,10099719.756017717,1176379.5261036651,9627386.958039863,3294916.917572359,16347374.717253998
J3QRM9;Q8N138,J3QRM9;Q8N138,ORM1-like protein 3,ORMDL3,14.788,4216152.728171524,10209806.69992328,19596580.728660278,13833639.966769995,21709359.75354283,14927733.209208332,19722000.0,11575320.642878618,4276259.495753832,9382043.985991918,35877231.258878805,8937173.032167196,18326111.676056284,4966162.799264961
E7ESY4;Q13330;H0Y4T7;F8W9Y9,E7ESY4;Q13330;H0Y4T7,Metastasis-associated protein MTA1,MTA1,79.372,3877999.40722848,9199061.274754,10988086.244444972,12026661.53637354,13873209.857828088,11333270.808330992,25583000.0,11009511.569804044,8288838.008444976,6755570.183719902,19474721.997243494,8959191.859240204,10576035.697848223,12551900.48460096
I3L1T0;Q99807;H3BSZ3;H3BTN8;H3BP28,I3L1T0;Q99807;H3BSZ3;H3BTN8;H3BP28,"5-demethoxyubiquinone hydroxylase, mitochondrial",COQ7,15.14,4643560.195439749,1421535.116279512,12609756.456811162,12452572.310817866,1716876.8978731635,3835405.053232198,0.0,15836095.932314666,23386709.87280247,5087319.225058059,6496553.588620209,3685137.7547829854,2470695.086080601,2624785.6660411195
A0A8V8TN96;A0A8I5KT08;A0A0A0MR08;A0A8I5KXK1;O94966,A0A8V8TN96;A0A8I5KT08;A0A0A0MR08;A0A8I5KXK1;O94966,Ubiquitin carboxyl-terminal hydrolase 19,USP19,148.99,3024569.910187226,2899946.0361478217,809374.0387904036,763352.0009620765,3634711.8854135377,1232381.950973293,4289650.0,4437906.819543068,2374316.85456791,4488536.165231897,4327715.999387443,5010918.220525345,3285853.038956863,6257640.14046116
O94886;X6RI56,O94886;X6RI56,CSC1-like protein 1,TMEM63A,92.125,2036752.9761118784,7025481.645831469,8319031.2501809625,3800504.329679066,5400148.8565300675,7500934.704966452,12555500.0,0.0,2835942.43315438,1782540.913552977,4657791.648832654,2572133.281350077,5192682.9227618445,0.0
P10909;H0YC35;H0YAS8;E7ERK6;H0YLK8,P10909;H0YC35;H0YAS8,Clusterin;Clusterin beta chain;Clusterin alpha chain;Clusterin,CLU,52.494,4339989.525819119,6039694.379199045,2915029.9870806015,2095471.3414630278,3909565.7387119583,2338900.852080096,2214400.0,6889704.497381939,1780822.4985690552,1999295.282773398,1691573.033412692,3184227.6062211525,2068731.7735672884,2744778.34924108
Q9BZM5,Q9BZM5,NKG2D ligand 2,ULBP2,27.368,3461249.1514617684,2469777.7748274836,0.0,0.0,5491958.744677934,0.0,0.0,0.0,2374712.856902482,0.0,0.0,1774070.704457446,5231631.328696549,1056695.5175719582
A0A7I2V3A1;A0A7I2V4L6;A0A7I2V3V7;O15498;B5BU81;A0A7I2V530;A0A7I2V3S2,A0A7I2V3A1;A0A7I2V4L6;A0A7I2V3V7;O15498;B5BU81;A0A7I2V530,Synaptobrevin homolog YKT6,YKT6,20.129,4375691.184349191,4361738.182182696,5818715.2155826595,9452342.723756025,4859334.233175424,5281722.897724972,6712300.0,13346760.860401636,5821800.0358252,4044193.24891104,9036532.273496795,4921752.87128911,5335800.252494934,1743078.2719367032
O75781,O75781,Paralemmin-1,PALM,42.075,4609936.693152471,1312523.1594009825,3585172.8978616125,0.0,2856535.1122131916,3399253.1190993246,1774250.0,0.0,0.0,2615356.3779114787,0.0,0.0,1781249.1887844831,0.0
A0A8I5KXV0;A0A8J9FM07;A0A8I5KWA8;Q04656;A0A8I5KST1;A0A8I5KQ62;A0A8I5KPN6;A0A8I5KVT9;A0A8I5KY05;A0A8I5QKR3,A0A8I5KXV0;A0A8J9FM07;A0A8I5KWA8;Q04656;A0A8I5KST1;A0A8I5KQ62;A0A8I5KPN6;A0A8I5KVT9;A0A8I5KY05,Copper-transporting ATPase 1,ATP7A,156.65,4050433.089322979,2636319.4870449346,3956914.2799706412,3267571.991451979,2170744.0383058903,1785767.7700506567,1334200.0,3497785.595575913,4554762.28048192,2825312.8315993412,3921847.1169583397,6953371.183104455,4830324.818981461,2924984.4898731075
Q9BXK5;A0A087WX97;A0A087WTL4,Q9BXK5;A0A087WX97,Bcl-2-like protein 13,BCL2L13,52.723,4955709.920319099,0.0,555772.8471515671,476877.45253262593,405927.6636458305,285207.74103423953,27977.5,262811.72510025225,4036168.937479202,539074.7017318596,458406.7855657196,0.0,65595.55226146575,86426.57555934445
Q9Y4R8,Q9Y4R8,Telomere length regulation protein TEL2 homolog,TELO2,91.746,3911356.479228219,2175319.500551302,0.0,0.0,2384178.03611863,812308.9071274368,0.0,0.0,3720837.935635945,3162942.6363830618,1486569.1523897063,8138173.020062545,2823595.2295665536,8751939.191418124
Q8NBI6,Q8NBI6,Xyloside xylosyltransferase 1,XXYLT1,43.806,3316204.502926161,14521388.58273864,10196703.388450842,9703429.453014843,11903231.972141018,14364490.645261906,2990850.0,5597756.084030849,5046597.180020004,5341816.1878082035,5678154.814378605,8832747.109712046,8441229.562779564,5458870.994213895
Q13596,Q13596,Sorting nexin-1,SNX1,59.069,4011800.69762999,0.0,4164557.740014279,3644594.880464202,6844539.124701655,3370790.113463998,8447500.0,8408813.480196793,3433792.8148335246,4608632.672973757,3596880.3970402,3450270.266004247,3389168.1191175557,3073636.462908523
Q96E29,Q96E29,"Transcription termination factor 3, mitochondrial",MTERF3,47.971,3885725.8855670774,577553.3869492847,329920.4766217629,177380.2349923989,1659423.7413875996,0.0,0.0,0.0,359451.3190907564,1268462.7137272945,476281.5719110676,678630.4241055469,0.0,790591.116571997
O60684,O60684,Importin subunit alpha-7,KPNA6,60.029,4321179.547518946,9601391.590014,8896353.408955712,6562700.071602399,17516814.826483823,10511032.945749372,15019500.0,10794280.52158515,9240884.19251749,16986149.813739363,2093109.0262428867,22698285.92822988,10664047.272810288,14451085.039808055
Q8N8Y2,Q8N8Y2,V-type proton ATPase subunit d 2,ATP6V0D2,40.426,3718247.8068207824,11278447.85342926,0.0,1565197.924075265,0.0,0.0,203620.0,0.0,11194929.426580634,0.0,0.0,0.0,1377446.8284361423,0.0
P15104;A0A2R8YDT1,P15104;A0A2R8YDT1,Glutamine synthetase,GLUL,42.064,3517252.797902225,5723517.707349926,10824102.915900575,15867110.10866153,16113115.212571502,11310343.94755497,7662650.0,22580522.595060173,5375392.261238701,5961134.617472301,5796694.913405461,7542138.631769473,6127444.665194764,7018920.619701441
O14966,O14966,Ras-related protein Rab-7L1,RAB29,23.155,3298566.817891155,7560042.2048780825,13706129.968934506,6077447.018425905,10889804.356627287,6634828.911923619,10086550.0,9630996.05464466,6220857.245549337,6935573.322092432,0.0,6325289.591051658,4578178.224743127,5691619.166210923
H3BR00;Q13286;A0A024QZB8;A0A1B0GWD3;A0A1B0GV71;Q9UBD8;H3BNK7;A0A1B0GW34;B4DFF3;O95086;Q2TA70;H3BPL0;A0A0D9SF04;H3BR84;O95090;Q9UBH5;A0A1B0GV41,H3BR00;Q13286;A0A024QZB8;A0A1B0GWD3;A0A1B0GV71;Q9UBD8;H3BNK7;A0A1B0GW34;B4DFF3;O95086,Battenin,CLN3,16.41,3976951.6160200387,1564624.5588525953,0.0,0.0,873006.4709095915,1423270.6327415467,0.0,0.0,5577410.0236323625,0.0,1662600.876094617,4221437.899333447,1926993.7297104702,5393374.384867716
Q8TBQ9,Q8TBQ9,Protein kish-A,TMEM167A,8.0598,1950536.135064629,1889800.5667126,1502985.7026712694,1148230.7924541177,3423197.2580847256,772051.5059222917,0.0,395354.3273710934,3461003.83239481,1074198.1150604198,0.0,2500917.272995138,1107612.5348416257,1077010.3222608778
E3W994;J3KR49;O75122;A0A0U1RQI6;B3KR06;E7ENG2,E3W994;J3KR49;O75122;A0A0U1RQI6,CLIP-associating protein 2,CLASP2,138.86,4082511.2959425366,14205151.915316116,10078156.390981117,37032724.289865404,22090674.6896831,8429141.601213634,11199500.0,20657308.887353778,4530266.707500554,15817191.588619886,15927572.82559972,17993233.196649373,6909434.076760695,19463710.627139587
Q14232,Q14232,Translation initiation factor eIF-2B subunit alpha,EIF2B1,33.712,3228655.510441222,7929194.968044616,15986369.146461174,12766808.410010614,9937348.743486322,9792116.395378863,3680600.0,7377253.412761132,3042995.0823733117,14803523.246447287,6104394.7449219795,11111950.054655226,9602785.311439356,11488032.907375734
Q92797;A0A087WUE9,Q92797;A0A087WUE9,Symplekin,SYMPK,141.15,5583046.67535573,5248472.757121971,7676333.487678347,7061126.868937359,6425860.443140932,2748695.922643682,3064350.0,14370513.64953568,7483595.546974411,9422335.79784635,2593072.7499617203,13814452.232932609,5921602.668231247,25629800.258404154
P55061;F8VPI1;F8W201;F8W086;F8VR05;F8VQQ5;F8VSI7;F8VVJ4;F8W1V3,P55061;F8VPI1;F8W201;F8W086;F8VR05;F8VQQ5;F8VSI7;F8VVJ4;F8W1V3,Bax inhibitor 1,TMBIM6,26.537,3332829.752868523,4799351.894162708,5809662.327424024,3375076.9953873446,4599259.532603246,4027725.911605358,8500100.0,1925961.8696685627,4123685.453419554,2449303.12870472,4601916.774004938,3546557.216075976,4866054.8912048675,3094624.326676912
E9PI08;Q9Y256;E9PKA7;E9PPV9,E9PI08;Q9Y256;E9PKA7,CAAX prenyl protease 2,RCE1,33.429,3720645.679408623,8494353.269528242,8307285.414278937,5735352.680439338,10100431.255604032,7444670.624059411,3222850.0,3125978.019562487,1807637.5137957693,4356118.435587275,2365111.0210639206,6729985.458938043,9579928.574061148,5104465.58430424
U3KPU7;U3KQS2;O43826;U3KQL4,U3KPU7;U3KQS2;O43826;U3KQL4,Glucose-6-phosphate translocase,SLC37A4,46.443,3287962.892447148,6196102.83906824,5653528.655067813,3724966.805834655,8737486.274967102,6390877.485188703,13925500.0,0.0,5581426.618740162,4186737.0402343683,4111200.859430044,5033445.733372316,6562904.920417519,3509460.3098507207
O60512,O60512,"Beta-1,4-galactosyltransferase 3;N-acetyllactosamine synthase;Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase;Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase",B4GALT3,43.927,3825938.929043583,1237108.72362976,0.0,0.0,1914955.9318144831,424453.8193432172,0.0,2064993.8816637055,224940.64038915714,269296.59135748504,0.0,697975.0173954294,1500846.9381665362,1007612.8651315399
P43250;P34947,P43250,G protein-coupled receptor kinase 6,GRK6,65.99,3050893.222595966,7733429.412021148,1481121.2588653502,5132744.530218168,9336201.907920226,7953815.424652436,7679050.0,7546889.955698602,6910467.025324958,3060549.033673905,7234632.23029697,5600267.024360607,9306632.92971999,2911233.8205076116
C9JDJ8;C9JRY4;C9JNZ0;Q96IW7;F8WAU7;C9JR77;C9J463;C9JZ27,C9JDJ8;C9JRY4;C9JNZ0;Q96IW7;F8WAU7;C9JR77;C9J463;C9JZ27,Vesicle-trafficking protein SEC22a,SEC22A,16.089,5288481.349453879,5940521.696359085,6773336.542234714,7856204.629914088,8420726.16610293,5887690.057868189,2425050.0,7004440.25930246,4057213.6329735857,4165210.307714601,1821883.0713500155,6206257.119944117,5340003.79040357,4604085.96328824
Q9Y287;A0A3B3IU60;A0A3B3ITP9;A0A3B3IUC0,Q9Y287;A0A3B3IU60;A0A3B3ITP9;A0A3B3IUC0,"Integral membrane protein 2B;BRI2, membrane form;BRI2 intracellular domain;BRI2C, soluble form;Bri23 peptide",ITM2B,30.338,4279190.13420298,2271372.4135741554,0.0,0.0,1106267.5658213026,2677327.7943487605,4864550.0,0.0,10408638.50540743,776909.6902652241,0.0,1978191.7716698837,1899342.3319052244,1709128.5929927337
F8WDZ3;Q96FZ5,F8WDZ3;Q96FZ5,CKLF-like MARVEL transmembrane domain-containing protein 7,CMTM7,16.172,1876255.3708990752,7808543.869925342,0.0,0.0,17516175.036322515,7824859.354723249,17347000.0,2836228.061410346,5330757.140956258,0.0,8026192.957022946,6698301.602159723,4265999.854747086,3239585.330566853
O75503;A0A087WZY0;A0A1B0GTR6;A0A1B0GWJ7;A0A1C7CYZ2;A0A1B0GTV7;A0A1B0GUE8;A0A1B0GV94;A0A1B0GVL0,O75503;A0A087WZY0;A0A1B0GTR6;A0A1B0GWJ7;A0A1C7CYZ2;A0A1B0GTV7;A0A1B0GUE8;A0A1B0GV94,Ceroid-lipofuscinosis neuronal protein 5,CLN5,41.496,4064127.606102424,2205077.304960631,4296855.9600034505,1670944.4144555323,7029694.397384529,4054383.652612652,2011300.0,13653493.21031545,3615897.3169744373,5382107.999662637,828099.2733436374,5537407.9965779325,2529478.936521682,6867084.281128753
Q8N3R9,Q8N3R9,MAGUK p55 subfamily member 5,MPP5,77.293,3861907.017861193,670192.5518453424,1900596.5721450064,385217.19959886424,0.0,517286.5440654557,0.0,0.0,1307141.4774829804,3429902.44427623,3012858.6151025416,835843.3960188894,674391.9771608155,4404122.281936315
Q658P3;B8ZZX6,Q658P3;B8ZZX6,Metalloreductase STEAP3,STEAP3,54.6,4143896.834191258,4164292.750103863,5641954.709447279,6511938.855578956,1561151.972610511,1913339.8037650185,6537900.0,0.0,4552216.5511882445,3698561.7310525374,4939429.472761708,5898647.565488547,4189153.9273548345,5019356.1781262215
P18433,P18433,Receptor-type tyrosine-protein phosphatase alpha,PTPRA,90.718,3327288.0028877356,5753635.485199691,0.0,2095471.3414630278,2445150.0384913944,5765955.046451135,5027250.0,9322265.041485634,2908976.5780018233,1703798.3919675117,3092389.7737404173,953277.1404082587,2054347.7922861748,3738372.768814217
Q96AC1,Q96AC1,Fermitin family homolog 2,FERMT2,77.86,3267820.7627092865,2870488.2096055225,3780554.8511587437,2750339.372180715,7389512.384104807,4194773.065186051,2547800.0,11874807.838528533,9380559.873097146,8086899.453799333,3570818.3894527354,8115209.4908378925,3636309.8760334207,12392030.86024106
P27544,P27544,Ceramide synthase 1,CERS1,39.536,6048180.671339315,6764380.9103689715,11568960.802370578,5700242.839356457,13126766.676628679,11468184.25153269,14733000.0,6074437.268014195,4280445.806147876,4437056.117396795,1817291.5017750529,6441778.63328938,1061984.4444489789,4269727.581874598
E9PNW4;A0A2U3TZL5;P13987,E9PNW4;A0A2U3TZL5;P13987,CD59 glycoprotein,CD59,11.985,1835065.2484457232,0.0,9116659.453069339,7913854.868112142,0.0,3181899.257884101,5615650.0,0.0,4932887.938235837,2475857.486253775,0.0,1535940.359785711,0.0,13405889.424142294
Q96RL7,Q96RL7,Vacuolar protein sorting-associated protein 13A,VPS13A,360.27,3444996.9039219595,6090330.643153629,6884950.6316842185,8850157.583668383,6192401.013279215,7404172.520903861,3703700.0,19659351.345728267,6549595.755005952,5975934.246079642,5498178.221038868,11905136.515057432,11591452.823903095,13712529.350992857
P11234;C9J6B1;C9JQB3;C9JYR1,P11234;C9J6B1;C9JQB3;C9JYR1,Ras-related protein Ral-B,RALB,23.408,4009882.3995597176,9076610.309432548,11199110.213357972,14617417.3141796,17255140.650508374,14073241.285272514,24079000.0,12550418.473637003,15877996.463463793,9333042.344861396,27094140.691921145,9482193.504271325,9072154.33075389,5687204.477625159
F5H442;Q99816;J3QRU6;J3QKS4,F5H442;Q99816,Tumor susceptibility gene 101 protein,TSG101,40.917,3948763.291598534,5404761.225844354,5995934.095802023,3137647.450439593,9099543.527251963,5279255.702733326,4999850.0,9061002.280400421,5054969.800808093,3526701.928995053,0.0,5433781.437481867,4927991.395077425,3205498.1449292284
Q96FN4,Q96FN4,Copine-2,CPNE2,61.189,3657874.703664705,4443932.117748786,4915603.676618031,3748051.0731215067,3718652.354577301,3072981.625326085,7384600.0,6293165.9769122135,3523798.4883054695,4460494.763660095,2600509.799273279,3879891.7368148603,5685350.701709942,3997536.700381804
Q96NT5;J3QRF7,Q96NT5;J3QRF7,Proton-coupled folate transporter,SLC46A1,49.77,3539579.6559978975,4332940.306947862,4440670.828852658,6827866.9953058185,7055989.773014336,8941174.825211512,10560750.0,4731398.025457343,3248237.4352056296,3443498.2753413464,3563381.340141176,3545830.522113171,1288712.7703960303,2299618.5215191506
Q9HD23;A0A0A0MQX2;H7BZ29,Q9HD23;A0A0A0MQX2,"Magnesium transporter MRS2 homolog, mitochondrial",MRS2,50.317,3736205.2082008338,660425.272494861,522907.4253300907,1621820.851949035,229332.78332127276,0.0,0.0,1261718.6317672406,2293984.9524119315,2754359.588228266,3079520.444931719,5218244.008113755,2427017.6999986805,6353677.710187547
Q9Y5X3;Q5QPE5,Q9Y5X3;Q5QPE5,Sorting nexin-5,SNX5,46.816,3660432.434425068,3532779.344433307,5102104.6320380205,7646633.323760155,4768611.988301784,2752486.978362552,4240800.0,11070658.173462287,1963040.1442341313,6039664.704197374,8069263.173035977,5848433.012658686,4002162.1707003573,4488146.108953899
O75379,O75379,Vesicle-associated membrane protein 4,VAMP4,16.397,3133753.0420202385,1915238.689836704,848622.3197313229,2767997.023754585,6949528.69017249,2873981.287829201,520050.0,3364062.5328258676,260858.05213481275,2411631.346795127,1213079.7477063609,1449027.7618341728,3109961.2495923773,0.0
Q8N6T3,Q8N6T3,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,44.667,4238852.588669749,479070.6532034916,0.0,3473819.6465567583,0.0,0.0,0.0,0.0,2058929.2809625708,0.0,0.0,0.0,0.0,6381613.280582712
E7ETY4;E9PC69;Q7KZI7,E7ETY4;E9PC69;Q7KZI7,Serine/threonine-protein kinase MARK2,MARK2,84.908,4882388.305188681,4868760.773035998,4717929.852900992,15678568.44914588,4156332.8039289056,6509964.775151308,1957050.0,7574558.949999522,1970960.1909255658,9007308.89225965,6681057.081540896,6912676.321187346,4557291.895759593,12134386.739498079
Q16611,Q16611,Bcl-2 homologous antagonist/killer,BAK1,23.408,3788532.1166732684,1572843.952409204,2332362.0405514175,7093879.939276296,4114426.548363155,2665954.6271921503,10489850.0,21969056.55847776,4025420.302683684,2557786.530745127,8299229.671748197,2353907.0843195845,0.0,0.0
A0A8I5KWC0;A0A8J8Z0T9;A0A7P0T938;Q2LD37,A0A8I5KWC0;A0A8J8Z0T9;A0A7P0T938;Q2LD37,Uncharacterized protein KIAA1109,KIAA1109,463.68,4018781.171163482,9832554.534346951,66289945.431889266,8702527.047066865,0.0,6221543.663079169,0.0,0.0,3487535.988811116,3045607.7818263033,10949794.046387972,0.0,6500837.055985317,0.0
P42858,P42858,Huntingtin,HTT,347.6,4906420.317124597,9002575.77184966,11300067.105354907,6210634.780468371,8168009.052385808,8014231.614203953,19002000.0,8309067.69261537,3424232.1870417213,7425306.48691714,59459079.90592948,11595928.233883688,9245024.827246543,12358016.046547463
Q16880,Q16880,2-hydroxyacylsphingosine 1-beta-galactosyltransferase,UGT8,61.437,3880663.7101038583,8462675.606769923,5281328.8988748025,1112571.0381976485,10634208.187184274,4041205.220828008,856500.0,2642857.3924359693,5594551.267543111,5964037.893897665,0.0,9294488.453678662,8261331.27634591,9434334.251666876
B4DIH2;A0A7I2RYU0;A0A6Q8PFG4;A0A6Q8PH79;A0A6Q8PGL3;A0A6Q8PGS2;Q8TB36;A0A6Q8PGU0;A0A6Q8PEZ4,B4DIH2;A0A7I2RYU0;A0A6Q8PFG4;A0A6Q8PH79;A0A6Q8PGL3;A0A6Q8PGS2;Q8TB36;A0A6Q8PGU0;A0A6Q8PEZ4,Ganglioside-induced differentiation-associated protein 1,GDAP1,28.768,3501586.696995,2492096.12813448,4407094.927201011,3997143.6117508356,3620188.64875182,2232763.3270492516,0.0,3474676.051803135,4116840.2702076714,2857886.1768595157,1710974.03161676,4594667.918630353,4377262.248766294,5254347.880388148
Q92604,Q92604,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1,LPGAT1,43.089,3520023.6728926194,3474043.6780689266,725376.9879007865,3439960.70686874,8196799.609644721,3604090.478893516,4928950.0,5553598.1179569205,2618028.0056157676,5091992.791986693,3916544.177449228,5860568.801837538,2429119.4689529985,4684129.333384233
Q9BXR0,Q9BXR0,Queuine tRNA-ribosyltransferase,QTRT1,44.047,4272209.660669489,0.0,1506217.2399633392,3774277.701400286,5523180.504549822,3915378.276254079,0.0,3296045.524262206,8136773.111969433,0.0,5277006.841512492,0.0,0.0,0.0
Q5VWT5,Q5VWT5,Uncharacterized protein C1orf168,C1orf168,82.069,5722336.42968052,1987413.3646440075,0.0,0.0,2473300.8055889974,1646040.2878408704,0.0,1873996.6252930197,806849.0995136851,3498802.150663512,393872.5985395879,1231164.911785083,874598.606115567,3056050.0805094945
D6REX3;O94979;H7BXG7;D6RHZ5;H0YAB3;H0Y9T9;H0Y8V7,D6REX3;O94979;H7BXG7;D6RHZ5,Protein transport protein Sec31A,SEC31A,136.22,3677377.4007124756,7736189.208397821,7231653.329455756,6138964.777844794,13786198.395890042,7501295.757892059,14103500.0,14059346.765546551,4303187.65450471,6937414.424215832,7615215.145066772,9660960.219121477,8065932.44387416,6002890.897479338
I3L4N6;Q9UP95,I3L4N6;Q9UP95,Solute carrier family 12 member 4,SLC12A4,115.05,3088779.609483849,7571741.341692235,6502322.865080629,3419251.339331556,5117681.500312068,4494206.291489193,6175750.0,1693679.725638942,5253423.5421906095,2574073.2033752142,3486747.3972351076,3683466.358668533,3324276.0026529883,2665748.1863614917
F8VVN7;F8W098;H0YIA4;A0A087WYD4;Q9BVX2,F8VVN7;F8W098;H0YIA4;A0A087WYD4;Q9BVX2,Transmembrane protein 106C,TMEM106C,9.4614,2889916.042865595,1293804.5404983403,0.0,0.0,3277197.1432739724,488703.18745492655,0.0,167531.70070735458,319851.0856335837,0.0,0.0,2042882.0682388297,2472632.654335363,368206.73963597114
Q9Y2I1;C9J715,Q9Y2I1;C9J715,Nischarin,NISCH,166.63,4021498.760096368,5727537.410768122,8427723.204845086,2858098.1821961976,13826569.15506865,6284727.925060338,6164100.0,8741403.53584555,2826155.5183142503,9569836.402578838,4215707.5697559565,6665455.035040914,4576339.176908099,6050656.38053843
Q6NUQ1,Q6NUQ1,RAD50-interacting protein 1,RINT1,90.631,3982120.363598273,2510514.769170093,2255200.493189175,2330302.3955905316,3442071.067843346,1662468.1959559745,2319200.0,6151011.053596426,2842108.7552212826,5803862.009161765,3739413.0638460866,4103858.816151516,3026218.8928187704,2720823.235767505
Q16706,Q16706,Alpha-mannosidase 2,MAN2A1,131.14,3519011.237799975,9169183.47919786,11480781.087964628,5095519.6384676425,9334218.558420166,8961815.017458696,5204900.0,3352133.0115810013,8619273.670764042,4046671.655615619,876731.1088418345,9013185.220676651,8325238.188613141,4428294.511241976
O43813,O43813,LanC-like protein 1,LANCL1,45.283,3419046.5939157726,5460677.100258657,12200027.322492162,7629954.638495309,6647739.671082953,4988367.395669541,2241000.0,20739254.08040752,3841844.934728648,28818205.044637308,6807551.589831419,18775373.908816934,2379005.4154484794,21432227.5047264
Q99595,Q99595,Mitochondrial import inner membrane translocase subunit Tim17-A,TIMM17A,18.023,3431728.6756025744,1620348.4474319997,2273592.7533089346,2195253.3889605403,3792740.0552569036,2441740.7603903995,0.0,13477048.72069897,3721460.225018843,4111535.099655444,0.0,3207409.143634648,854500.4404899013,10928670.151976157
Q96P48;E7EU13,Q96P48;E7EU13,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",ARAP1,162.19,1674780.78746295,880675.0220252789,3184324.761419756,2374295.4494775166,3743220.2967715734,3318738.316689034,4086550.0,22425001.611292023,3225608.7303729597,2888901.6664768127,21456210.613818977,0.0,3229630.7194288573,0.0
A0A0A0MTU3;Q4ZIN3;U3KPY4,A0A0A0MTU3;Q4ZIN3,Membralin,TMEM259,46.22,1666255.0182617386,4356338.580576165,7556010.290633193,1412732.9859477063,8184323.701499192,3367648.95301122,4441150.0,8253729.70401353,4256968.524883981,5757055.528255296,4681590.206629644,5890435.923708845,0.0,4435965.937309043
Q9NRW7,Q9NRW7,Vacuolar protein sorting-associated protein 45,VPS45,65.076,5923278.152541569,9639248.796833126,9580018.355214179,10989319.828923017,9841892.051418995,9141860.076361228,4304350.0,25471089.31344975,6474581.5984856505,8335731.486939013,3291638.0252961963,10665323.945114965,11987242.1901131,10726607.684247393
Q68EM7;Q17R89,Q68EM7,Rho GTPase-activating protein 17,ARHGAP17,95.436,2286664.5858223853,6019835.844401691,4555436.240129537,1033117.6491171435,6563927.159951452,2276137.8185121347,6024550.0,7062276.576960816,1795870.587282781,1931953.432028994,5466037.234014128,5112364.6977329925,3738915.6091720313,2773220.5232444485
P11802,P11802,Cyclin-dependent kinase 4,CDK4,33.729,3374179.733494398,7138633.297275007,8547931.808369245,5987466.720022444,8280612.120776222,10242349.3936104,17323000.0,12679644.544085318,4896964.869313973,10067996.150199112,6236062.852733588,8008458.1477017645,8631176.932026051,4866000.028728926
O14579;M0QXB4;M0R061,O14579;M0QXB4,Coatomer subunit epsilon,COPE,34.482,3335494.0557439015,1722520.9089422561,4293647.34141558,3053528.8638864574,3724154.54996456,362093.96154218283,885900.0,18362093.98313208,24298703.249321155,6039947.950677898,243605.4004496796,1630766.654992201,2390781.889620642,1844471.3655212298
P36405,P36405,ADP-ribosylation factor-like protein 3,ARL3,20.455,3697679.3886228604,5727117.441754281,6816882.080212961,6531578.611778502,4100799.01792727,4597527.603700306,4651100.0,4869867.913414769,5656440.775260463,10868592.327398093,9498470.040735656,5566693.763278994,5991355.125402675,4518180.465725903
Q86TM6;E9PMA1,Q86TM6;E9PMA1,E3 ubiquitin-protein ligase synoviolin,SYVN1,67.684,3277891.8275782177,5330786.683834873,5654158.919433287,6397242.679373603,8825009.569034196,6184535.738204484,8890950.0,2104342.56430384,8259137.833352096,3237578.08400094,19903484.0575534,4568361.597176794,4668422.929219155,2778286.559326473
