Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
Q8N122,Q8N122,Regulatory-associated protein of mTOR,RPTOR,149.04,2787800.0,3529250.0,6043350.0,3667750.0,2491450.0,2182350.0,1904200.0,10696700.0,1241350.0,3804850.0,3942650.0,2208200.0,2389350.0,2859500.0
O43847,O43847,Nardilysin,NRD1,131.7,2460400.0,7721650.0,4970900.0,5271000.0,8032000.0,6503100.0,4135900.0,18680000.0,8361400.0,6619650.0,5677250.0,5083950.0,8289850.0,3088750.0
Q9BV57,Q9BV57,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",ADI1,21.498,2941850.0,1415150.0,2366450.0,0.0,2879300.0,0.0,1633700.0,12364500.0,2397700.0,10756500.0,4981000.0,3956250.0,1571700.0,0.0
Q14118,Q14118,Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan,DAG1,97.44,2072800.0,184785.0,0.0,0.0,401570.0,0.0,0.0,0.0,162110.0,0.0,0.0,0.0,0.0,258900.0
P61165;F5GWH5;F5H7Z5,P61165;F5GWH5;F5H7Z5,Transmembrane protein 258,TMEM258,9.0788,2822350.0,22738500.0,38449500.0,19131000.0,12397500.0,29089000.0,34617000.0,34300500.0,5429950.0,2051500.0,1279055.0,5054400.0,9021650.0,3872600.0
Q8WV92;B8ZZL5;H7C3Q6,Q8WV92;B8ZZL5;H7C3Q6,MIT domain-containing protein 1,MITD1,29.314,2888550.0,0.0,8121450.0,14124000.0,2986800.0,0.0,0.0,9293950.0,11237650.0,6474550.0,7790000.0,9877450.0,0.0,7747650.0
Q9BT40,Q9BT40,Inositol polyphosphate 5-phosphatase K,INPP5K,51.09,1854450.0,3805100.0,4971800.0,3223500.0,8391250.0,6815750.0,11896000.0,3113850.0,3549450.0,1348850.0,9331700.0,3699150.0,3221800.0,0.0
Q8NHQ9,Q8NHQ9,ATP-dependent RNA helicase DDX55,DDX55,68.546,2383250.0,3936250.0,3044950.0,1337750.0,7520400.0,3123750.0,2680550.0,5789550.0,4357700.0,3535600.0,0.0,4412050.0,3798150.0,5515350.0
P61916,P61916,Epididymal secretory protein E1,NPC2,16.57,3019300.0,0.0,0.0,0.0,254055.0,0.0,0.0,0.0,156985.0,0.0,0.0,75390.0,0.0,105825.0
A0A286YF93;A0A286YF51;A0A286YF45;A0A286YFF5;A0A286YEW8;E7ERQ4;A0A286YF73;A0A286YEX1;A0A286YFM2;B7Z2B2;A0A286YF00;A0A286YEV4;A0A286YEV9;A0A286YFE7;A0A286YFH9;A0A286YFC6;Q8NHS3,A0A286YF93;A0A286YF51;A0A286YF45;A0A286YFF5;A0A286YEW8;E7ERQ4;A0A286YF73;A0A286YEX1;A0A286YFM2;B7Z2B2;A0A286YF00;A0A286YEV4;A0A286YEV9;A0A286YFE7;A0A286YFH9;A0A286YFC6;Q8NHS3,Major facilitator superfamily domain-containing protein 8,MFSD8,13.907,2654250.0,3380550.0,4860300.0,2416650.0,4848050.0,4198800.0,9568350.0,0.0,1219900.0,443970.0,0.0,1632195.0,1234650.0,194855.0
A0A7I2V355;A0A7I2V3R9;B1AP22;A0A7I2V5S6;P49810;A0A7I2V2W1;E5RG63;A0A7I2V551;A0A7I2V4T4;A0A7I2V4Y6;A0A7I2V5L1;A0A7I2V4D0;E5RHT1;E5RFW4;A0A7I2V5Q3;A0A7I2V3Y8,A0A7I2V355;A0A7I2V3R9;B1AP22;A0A7I2V5S6;P49810;A0A7I2V2W1;E5RG63;A0A7I2V551;A0A7I2V4T4;A0A7I2V4Y6;A0A7I2V5L1;A0A7I2V4D0,Presenilin;Presenilin-2;Presenilin-2 NTF subunit;Presenilin-2 CTF subunit,PSEN2,44.657,1165250.0,0.0,1106450.0,1615150.0,9097150.0,0.0,0.0,2278550.0,0.0,823250.0,0.0,2222100.0,0.0,1639450.0
A0A7I2V2B0;Q92581;A0A0D9SGH0;A0A1B0GV11;A0A0D9SFM4;A0A6Q8PFS7;A0A6Q8PGY5,A0A7I2V2B0;Q92581;A0A0D9SGH0;A0A1B0GV11,Sodium/hydrogen exchanger 6,SLC9A6,81.496,2306550.0,3919600.0,13013850.0,4977350.0,5954400.0,6317900.0,11621350.0,7377800.0,3816800.0,1315400.0,0.0,3326100.0,518250.0,1915000.0
F8W8C2;Q9HBM0,F8W8C2;Q9HBM0,Vezatin,VEZT,82.277,2468200.0,4008900.0,4631850.0,2986400.0,2587700.0,2431100.0,1443250.0,0.0,2649800.0,2554000.0,811250.0,2066900.0,3253850.0,3870850.0
Q9HC21;J3KSB1;J3KSI7;J3QL84;J3KS44;J3QLV3;J3KRY6,Q9HC21;J3KSB1;J3KSI7;J3QL84;J3KS44;J3QLV3;J3KRY6,Mitochondrial thiamine pyrophosphate carrier,SLC25A19,35.511,2467550.0,1304100.0,3546900.0,2365900.0,1307800.0,1029320.0,1324950.0,468935.0,2176050.0,429505.0,401450.0,694700.0,1200385.0,1342950.0
Q9NVT9;E5RJ86;E5RHK3,Q9NVT9;E5RJ86;E5RHK3,Armadillo repeat-containing protein 1,ARMC1,31.28,6853150.0,802735.0,143915.0,219165.0,4829650.0,828685.0,761450.0,11341000.0,5786100.0,3977650.0,877800.0,5386800.0,2776000.0,2752600.0
Q9UIW2,Q9UIW2,Plexin-A1,PLXNA1,211.06,3249650.0,5652500.0,4343200.0,1661550.0,5750900.0,2672500.0,2242550.0,6145400.0,1558450.0,2672850.0,2395800.0,5059500.0,3880900.0,3335800.0
Q7Z3U7,Q7Z3U7,Protein MON2 homolog,MON2,190.36,2927250.0,2326100.0,9050650.0,3194700.0,5976850.0,7093150.0,19859000.0,10677750.0,3037900.0,2405950.0,3673500.0,4779000.0,7200500.0,13320800.0
Q9H0K1,Q9H0K1,Serine/threonine-protein kinase SIK2,SIK2,103.91,2517250.0,7859800.0,4607850.0,6533200.0,4199050.0,2331200.0,0.0,4538400.0,1915500.0,2920350.0,4365550.0,2883350.0,4812300.0,5540350.0
O14656;A0A494BZT7,O14656;A0A494BZT7,Torsin-1A,TOR1A,37.808,2628900.0,7823800.0,8314950.0,4996850.0,13584000.0,4971550.0,3985050.0,4047650.0,3058950.0,10536000.0,1241250.0,8974300.0,5784700.0,6054950.0
Q14315,Q14315,Filamin-C,FLNC,291.02,1903900.0,3808350.0,5571550.0,11512000.0,3239900.0,2365000.0,5564200.0,35561500.0,5849600.0,2984950.0,7684100.0,2373750.0,2161600.0,1432780.0
H7BXL1;F8WDE2;Q96HV5,H7BXL1;F8WDE2;Q96HV5,Transmembrane protein 41A,TMEM41A,10.434,2111100.0,6618900.0,7012450.0,2813200.0,7741250.0,6902550.0,10655500.0,1263900.0,4576650.0,2814200.0,14700500.0,4004900.0,4352900.0,2989500.0
F8W9S7;Q14C86;B0QZ65;C9IZ08;H0Y4E7;H0Y7I9,F8W9S7;Q14C86;B0QZ65;C9IZ08,GTPase-activating protein and VPS9 domain-containing protein 1,GAPVD1,157.46,2312750.0,3172200.0,3504100.0,3407900.0,3121450.0,3593450.0,3709150.0,3462350.0,2619800.0,2557600.0,2645600.0,2657050.0,2394650.0,2688050.0
Q02413,Q02413,Desmoglein-1,DSG1,113.75,2257200.0,1905950.0,2356300.0,6372600.0,559150.0,2116400.0,1808900.0,21233000.0,1092920.0,416285.0,4318200.0,3079950.0,3270250.0,0.0
A0A384DVU0;Q8IY17,A0A384DVU0;Q8IY17,Neuropathy target esterase,PNPLA6,149.92,2417800.0,3825050.0,3517550.0,2339950.0,4586250.0,3203400.0,2038750.0,2298500.0,1656050.0,2519600.0,2147950.0,2980750.0,3505550.0,2449100.0
Q9H9S5,Q9H9S5,Fukutin-related protein,FKRP,54.567,2284450.0,3853600.0,3606800.0,2025600.0,3879650.0,4642300.0,5493100.0,0.0,4145400.0,553000.0,5395350.0,0.0,5019150.0,0.0
B5BU52;P41240,B5BU52;P41240,Non-specific protein-tyrosine kinase;Tyrosine-protein kinase CSK,CSK,50.674,2485950.0,6165700.0,5603250.0,4843550.0,3991900.0,2690800.0,9536050.0,9703050.0,4822000.0,5637900.0,3524650.0,4444050.0,8366900.0,2836150.0
P49903,P49903,"Selenide, water dikinase 1",SEPHS1,42.91,1771150.0,1094900.0,3667350.0,659345.0,0.0,1904200.0,904315.0,14694000.0,2970750.0,8575150.0,0.0,1787200.0,2148950.0,1301600.0
Q08209;P16298,Q08209,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,PPP3CA,58.687,2301800.0,2121350.0,8730400.0,2968300.0,4274200.0,2504650.0,9942400.0,8048550.0,2337350.0,4333350.0,0.0,1053550.0,4176400.0,2074700.0
Q14574;J3QRL9,Q14574;J3QRL9,Desmocollin-3,DSC3,99.968,2320750.0,2029350.0,2623350.0,1998750.0,2905350.0,2082900.0,4280700.0,2954350.0,2823900.0,1633900.0,3924200.0,2268400.0,1927100.0,1759100.0
P53794,P53794,Sodium/myo-inositol cotransporter,SLC5A3,79.663,2153750.0,2350650.0,5578500.0,921350.0,5052250.0,4695200.0,8060350.0,1610400.0,5664600.0,1432200.0,6391050.0,4691250.0,5194400.0,3036700.0
O43292;E9PPZ9;E9PLV6;E9PQ31;E9PM11,O43292;E9PPZ9;E9PLV6;E9PQ31,Glycosylphosphatidylinositol anchor attachment 1 protein,GPAA1,67.622,2264300.0,7316000.0,6589800.0,3580780.0,6083050.0,12057000.0,2368050.0,6952500.0,7061550.0,1595185.0,11405980.0,3761500.0,6493100.0,2665050.0
P22059,P22059,Oxysterol-binding protein 1,OSBP,89.42,2517650.0,6281200.0,2556100.0,1805550.0,3283700.0,4582450.0,7883200.0,11931400.0,5419900.0,1813800.0,3285400.0,3687050.0,4532800.0,3512600.0
Q9Y548,Q9Y548,Protein YIPF1,YIPF1,34.276,2250800.0,106615.0,0.0,0.0,0.0,124495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P59773,P59773,UPF0258 protein KIAA1024-like,KIAA1024L,21.572,1058050.0,5777350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6339250.0,0.0,10211900.0,0.0
Q96L92;A0A2R8Y8A7;A0A5H1ZRP6;A0A2R8Y3S6,Q96L92;A0A2R8Y8A7,Sorting nexin-27,SNX27,61.264,1968450.0,1730800.0,2774300.0,2592800.0,881200.0,1688250.0,4727350.0,3226200.0,3547850.0,6734400.0,3651250.0,2608950.0,1924000.0,2518750.0
P61966;A0A2R8YGH5;H7C1E4,P61966;A0A2R8YGH5;H7C1E4,AP-1 complex subunit sigma-1A,AP1S1,18.733,3074350.0,2058350.0,3892700.0,3302000.0,2075100.0,2023750.0,1459850.0,10891400.0,1863500.0,6630400.0,347380.0,2736550.0,1788750.0,2125700.0
P82664,P82664,"28S ribosomal protein S10, mitochondrial",MRPS10,22.999,2671950.0,680100.0,890450.0,2264650.0,0.0,0.0,0.0,2370250.0,2140200.0,1748450.0,556735.0,1248850.0,107560.0,2455450.0
Q5SGD2,Q5SGD2,Protein phosphatase 1L,PPM1L,41.053,1521405.0,0.0,966460.0,283305.0,0.0,451065.0,0.0,0.0,0.0,352240.0,0.0,0.0,0.0,173995.0
P50570;Q9UQ16,P50570,Dynamin-2,DNM2,98.063,2486000.0,3098200.0,5486450.0,4130850.0,2830600.0,2343700.0,1482700.0,11989000.0,3294900.0,5184900.0,2971800.0,4644450.0,4181200.0,6898750.0
Q8IWA5;K7EPV6;K7ESF5;K7ER17,Q8IWA5,Choline transporter-like protein 2,SLC44A2,80.123,2304000.0,7546400.0,12708350.0,12864500.0,9514400.0,7748000.0,13168000.0,7227300.0,3670850.0,4503400.0,5826500.0,4859450.0,6206700.0,3057450.0
Q7Z3T8,Q7Z3T8,Zinc finger FYVE domain-containing protein 16,ZFYVE16,168.9,2280600.0,3061550.0,3959750.0,0.0,0.0,1494500.0,5542300.0,3467400.0,2290600.0,2421800.0,0.0,0.0,0.0,3107250.0
Q5QPU8;Q8N2H4;F8WB21;F2Z2A3;H3BUS1;E7ETM6,Q5QPU8;Q8N2H4;F8WB21;F2Z2A3;H3BUS1;E7ETM6,Protein SYS1 homolog,SYS1;SYS1-DBNDD2,13.342,2093350.0,537500.0,989100.0,9793200.0,0.0,702850.0,681500.0,3653850.0,692750.0,1238300.0,0.0,1696100.0,1289250.0,1311550.0
P03905,P03905,NADH-ubiquinone oxidoreductase chain 4,MT-ND4,51.58,2229100.0,1450995.0,1080050.0,779500.0,1266180.0,1564450.0,0.0,0.0,6797750.0,531450.0,963950.0,2093900.0,2072950.0,4909350.0
Q15833,Q15833,Syntaxin-binding protein 2,STXBP2,66.452,2168800.0,5471350.0,3797300.0,5601050.0,3909700.0,3387650.0,1504400.0,5997750.0,5772950.0,4703700.0,1220900.0,3340200.0,5193000.0,3866950.0
Q9UBG0;E7EME3,Q9UBG0,C-type mannose receptor 2,MRC2,166.67,2002400.0,2644050.0,1450100.0,876345.0,4426000.0,3030900.0,140075.0,5151400.0,1578900.0,2287500.0,614490.0,2646550.0,2477300.0,1451650.0
Q5VW38;G5E994;U3KQD2,Q5VW38;G5E994,Protein GPR107,GPR107,66.99,2042750.0,4499150.0,3839700.0,1805900.0,5814350.0,5139100.0,6461300.0,2522900.0,6375850.0,2269550.0,6054300.0,2931300.0,4085250.0,1812450.0
Q13418;A0A0A0MTH3,Q13418;A0A0A0MTH3,Integrin-linked protein kinase,ILK,51.419,1424065.0,1414300.0,9403200.0,5487300.0,3033850.0,2191700.0,2848000.0,11666500.0,3975900.0,3400700.0,227895.0,3400950.0,1181650.0,5890450.0
Q96GC9;K7EL46;K7EL93;K7EL74;K7ENU2;K7EK01;K7EMI0;K7ELS2;K7EPE7,Q96GC9;K7EL46;K7EL93;K7EL74;K7ENU2;K7EK01;K7EMI0;K7ELS2;K7EPE7,Vacuole membrane protein 1,VMP1,46.237,1675900.0,13309000.0,14201700.0,2863950.0,21360000.0,7304600.0,23043500.0,2514500.0,8040750.0,12370550.0,4019550.0,14196150.0,15791000.0,7553250.0
A0A8I5KPG1;A0A3F2YNX0;A0A3F2YNZ0;F1T0I1;O15027;X6RGP5;A0A0C4DH09,A0A8I5KPG1;A0A3F2YNX0;A0A3F2YNZ0;F1T0I1;O15027;X6RGP5;A0A0C4DH09,Protein transport protein Sec16A,SEC16A,224.93,1941200.0,2151400.0,7311550.0,0.0,5962800.0,2102750.0,4055950.0,3320200.0,3853300.0,3171650.0,4518950.0,2752900.0,3007250.0,4676600.0
Q8WVV9,Q8WVV9,Heterogeneous nuclear ribonucleoprotein L-like,HNRNPLL,60.082,2322200.0,4285150.0,11809900.0,21409000.0,4384250.0,5533600.0,2384200.0,5595200.0,1790350.0,12757500.0,2199930.0,10179100.0,4314300.0,19170500.0
Q96S59,Q96S59,Ran-binding protein 9,RANBP9,77.846,1633050.0,4061450.0,2490300.0,3739250.0,7537150.0,4900250.0,6285750.0,5580800.0,2592250.0,3585450.0,1257450.0,5531450.0,2946400.0,1223300.0
Q9NVA1,Q9NVA1,Ubiquinol-cytochrome-c reductase complex assembly factor 1,UQCC1,34.6,1672550.0,0.0,3082650.0,1056380.0,1249950.0,412930.0,804565.0,0.0,2675000.0,3061050.0,906470.0,1244595.0,849450.0,567905.0
Q9UJ14;A2A2G5,Q9UJ14,Gamma-glutamyltransferase 7;Gamma-glutamyltransferase 7 heavy chain;Gamma-glutamyltransferase 7 light chain,GGT7,70.466,2342250.0,626440.0,464265.0,0.0,636790.0,0.0,1255200.0,0.0,2876050.0,617930.0,867150.0,1408765.0,1917850.0,748765.0
P78536;A0A8V8TN27,P78536;A0A8V8TN27,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17,93.02,1861400.0,2069200.0,1965400.0,2106250.0,931500.0,2406950.0,4477450.0,2391850.0,2865550.0,1450350.0,3383350.0,2516400.0,2222750.0,1170250.0
Q13564,Q13564,NEDD8-activating enzyme E1 regulatory subunit,NAE1,60.246,1827050.0,1688800.0,2505650.0,1641900.0,4592900.0,2231800.0,2389900.0,2705300.0,1628050.0,4200550.0,1810000.0,5942100.0,2052400.0,2138150.0
Q9BX68,Q9BX68,"Histidine triad nucleotide-binding protein 2, mitochondrial",HINT2,17.162,949000.0,1213300.0,3640600.0,1987950.0,382500.0,811765.0,498370.0,5582900.0,2832000.0,5912600.0,1519100.0,6006050.0,1904650.0,3588850.0
Q9H0B6;A8MZ87;E9PQ02;A8MX29;E9PI24;E9PP09;C9JHT2;E9PM83,Q9H0B6;A8MZ87;E9PQ02,Kinesin light chain 2,KLC2,68.934,945250.0,557000.0,2492050.0,2873550.0,2902400.0,1835650.0,2480300.0,5697000.0,1570600.0,1944050.0,0.0,1840300.0,1842750.0,1456900.0
Q86U90,Q86U90,"YrdC domain-containing protein, mitochondrial",YRDC,29.328,1680500.0,1839850.0,1771950.0,1217750.0,1759600.0,1319200.0,1828050.0,10343050.0,6811000.0,2430150.0,6698700.0,719800.0,892250.0,1579600.0
K7EPJ5;O60291;Q96PX1,K7EPJ5;O60291;Q96PX1,E3 ubiquitin-protein ligase MGRN1;RING finger protein 157,MGRN1;RNF157,65.083,1803550.0,2634800.0,1954635.0,0.0,3018550.0,2505000.0,4881250.0,0.0,808400.0,934970.0,3446300.0,1299600.0,2085200.0,479430.0
O00258;B4DLW3;B7Z1T1;A0A3B3ISE9;A0A3B3ITX9;A0A3B3ISE5,O00258;B4DLW3;B7Z1T1;A0A3B3ISE9;A0A3B3ITX9,Tail-anchored protein insertion receptor WRB,WRB,19.779,1668700.0,1787150.0,6966300.0,4329600.0,4360600.0,3268500.0,11667950.0,2347050.0,4854350.0,984250.0,0.0,2919400.0,1306150.0,2061700.0
Q5VYK3,Q5VYK3,Proteasome-associated protein ECM29 homolog,ECM29,204.29,1494900.0,3083250.0,5199950.0,4197250.0,3803000.0,2063850.0,1084600.0,12235500.0,2719500.0,5582900.0,1543900.0,4585450.0,2865200.0,7255000.0
Q9NR77;F5H4N4;A0A087X249;F5GXM0,Q9NR77;F5H4N4,Peroxisomal membrane protein 2,PXMP2,22.252,1876300.0,1933200.0,0.0,0.0,459285.0,93145.0,0.0,0.0,4034800.0,926960.0,108255.0,2549200.0,2337150.0,1859100.0
Q16864,Q16864,V-type proton ATPase subunit F,ATP6V1F,13.37,1375900.0,2358900.0,4090700.0,3089370.0,1264335.0,3485450.0,7230350.0,7541000.0,599255.0,4134550.0,514850.0,2614050.0,3335450.0,854510.0
O60721;F5H483;F5H127,O60721;F5H483;F5H127,Sodium/potassium/calcium exchanger 1,SLC24A1,121.37,2247800.0,28176500.0,5968250.0,1507820.0,9664850.0,29042000.0,16491000.0,0.0,8061350.0,2511150.0,17435050.0,12734000.0,29909500.0,0.0
H0YBP1;E7ESA6;A0A8Q3WLM4;Q05397;H0YB16;H0YB99,H0YBP1;E7ESA6;A0A8Q3WLM4;Q05397;H0YB16,Focal adhesion kinase 1,PTK2,115.45,2928050.0,2653950.0,3366900.0,8727800.0,4484750.0,0.0,0.0,1524950.0,5482450.0,5669100.0,0.0,7560400.0,4435350.0,11960500.0
Q7RTP0,Q7RTP0,Magnesium transporter NIPA1,NIPA1,34.562,2425150.0,632150.0,889950.0,5226450.0,1542400.0,742300.0,4415600.0,4561950.0,555850.0,0.0,0.0,0.0,0.0,474885.0
P20337,P20337,Ras-related protein Rab-3B,RAB3B,24.758,1998800.0,2331850.0,2069650.0,2065800.0,2099500.0,2616900.0,3598650.0,3576750.0,1308750.0,3509750.0,0.0,1909850.0,2486800.0,2859800.0
Q6UX53,Q6UX53,Methyltransferase-like protein 7B,METTL7B,27.775,1290680.0,3586650.0,8075850.0,7925700.0,5112600.0,5515100.0,11307000.0,9312650.0,3661450.0,4987300.0,0.0,5049400.0,3253800.0,2906400.0
Q8TBX8,Q8TBX8,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,PIP4K2C,47.299,1602150.0,1007395.0,1052405.0,858515.0,1307300.0,447305.0,247630.0,1900950.0,1108750.0,2218950.0,0.0,1461450.0,1056355.0,2027350.0
P46108,P46108,Adapter molecule crk,CRK,33.83,2570050.0,0.0,3366700.0,3085750.0,2722900.0,2112550.0,752750.0,4501100.0,1974350.0,4028400.0,3918850.0,2045400.0,2322650.0,0.0
A0A7P0T8Y4;A0A3B3IS90;Q2TAA5,A0A7P0T8Y4;A0A3B3IS90;Q2TAA5,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",ALG11,47.004,1694700.0,6196350.0,2615590.0,1470050.0,4009750.0,6390500.0,1370850.0,2685000.0,7141800.0,1885200.0,1617950.0,3057600.0,8358650.0,1916850.0
Q8IZV5;E5RK48,Q8IZV5;E5RK48,Retinol dehydrogenase 10,RDH10,38.087,1613700.0,3334550.0,4223500.0,0.0,1433250.0,4243950.0,5072250.0,0.0,2781900.0,1187900.0,2165750.0,350725.0,3709650.0,1428650.0
O75608,O75608,Acyl-protein thioesterase 1,LYPLA1,24.669,2984000.0,1198300.0,4666900.0,3078750.0,1469750.0,2629450.0,2923750.0,13957000.0,4219600.0,1782300.0,0.0,3190900.0,204505.0,4390600.0
P23378,P23378,"Glycine dehydrogenase (decarboxylating), mitochondrial",GLDC,112.73,1464450.0,2334200.0,2136800.0,2033450.0,2352100.0,2656750.0,3694400.0,12505100.0,2827650.0,4022600.0,973750.0,4294400.0,2821750.0,6954450.0
Q6P996;Q86XE2;H3BND4;Q6P474;J3KNK7,Q6P996;Q86XE2;H3BND4;Q6P474,Pyridoxal-dependent decarboxylase domain-containing protein 1;Putative pyridoxal-dependent decarboxylase domain-containing protein 2,PDXDC1;PDXDC2P,86.706,1875700.0,2594050.0,1658350.0,0.0,1700020.0,2063550.0,0.0,9545900.0,13642500.0,0.0,1201950.0,0.0,0.0,2589750.0
Q6IAK0;P62341,Q6IAK0;P62341,Selenoprotein T,SELT,15.844,1648250.0,3461700.0,3900250.0,0.0,2687450.0,2152650.0,2802400.0,0.0,1837950.0,3140950.0,3373350.0,3832600.0,2501300.0,0.0
Q9BZM4;Q9BZM6,Q9BZM4,NKG2D ligand 3,ULBP3,27.949,1948000.0,2625750.0,1138850.0,0.0,1730050.0,2107850.0,2891000.0,3180050.0,1949400.0,433190.0,2552550.0,1681325.0,2019750.0,2819600.0
Q5TB21;Q96BI3,Q5TB21;Q96BI3,Gamma-secretase subunit APH-1A,APH1A,15.852,1701050.0,5551500.0,6339500.0,0.0,2248000.0,0.0,0.0,0.0,729550.0,666550.0,0.0,1532200.0,2646400.0,1321050.0
Q5T4K2;Q5T4K4;Q9NY26,Q5T4K2;Q5T4K4;Q9NY26,Zinc transporter ZIP1,SLC39A1,21.844,1861250.0,7801150.0,6408500.0,2321300.0,8017850.0,6206000.0,5409500.0,0.0,3908150.0,1139250.0,7915200.0,3737100.0,8598900.0,979450.0
Q9Y2C4;F8WE38,Q9Y2C4,"Nuclease EXOG, mitochondrial",EXOG,41.084,858400.0,1302050.0,850865.0,332425.0,967715.0,1244200.0,169615.0,2574200.0,2090500.0,2675700.0,0.0,0.0,1046465.0,1021830.0
Q15382;C9J931,Q15382;C9J931,GTP-binding protein Rheb,RHEB,20.497,1516350.0,1387640.0,2669750.0,684995.0,1636200.0,1558600.0,0.0,442140.0,4642300.0,2348850.0,226000.0,960330.0,1714950.0,2974650.0
O75368,O75368,SH3 domain-binding glutamic acid-rich-like protein,SH3BGRL,12.774,2377150.0,0.0,0.0,738850.0,1180550.0,0.0,0.0,0.0,5351800.0,1201200.0,1816650.0,777450.0,1153700.0,0.0
Q96D05,Q96D05,Uncharacterized protein C10orf35,C10orf35,13.238,1943500.0,0.0,20382000.0,5675150.0,3052200.0,0.0,0.0,1773250.0,1792400.0,962400.0,9967300.0,1997750.0,4042200.0,0.0
O95870;A0A0G2JJD3,O95870;A0A0G2JJD3,Abhydrolase domain-containing protein 16A,ABHD16A,63.243,3926700.0,10094950.0,11315750.0,2410650.0,31857500.0,10046100.0,21106500.0,13124100.0,11055050.0,2714550.0,8393100.0,15483950.0,6554550.0,3312000.0
Q9UK41;E9PQR7;E9PM90,Q9UK41;E9PQR7;E9PM90,Vacuolar protein sorting-associated protein 28 homolog,VPS28,25.425,823550.0,431690.0,0.0,0.0,1684000.0,884450.0,413525.0,2624100.0,1003100.0,1047050.0,0.0,615500.0,640800.0,420365.0
Q6UWI4,Q6UWI4,Protein shisa-2 homolog,SHISA2,31.375,1361600.0,2243850.0,3165000.0,1965700.0,4228800.0,3190900.0,8022950.0,3422350.0,3647550.0,711720.0,9296750.0,986235.0,1536550.0,572850.0
Q9BTW9,Q9BTW9,Tubulin-specific chaperone D,TBCD,132.6,2584950.0,4255850.0,3700050.0,1467150.0,2158500.0,5101200.0,6510200.0,11409400.0,7186500.0,4086700.0,4723600.0,2045900.0,4282050.0,3901950.0
A0A087WYL5;Q6UXD5,A0A087WYL5;Q6UXD5,Seizure 6-like protein 2,SEZ6L2,99.133,1741650.0,562100.0,3203250.0,0.0,1222395.0,365805.0,385730.0,0.0,3493450.0,2057150.0,0.0,1506350.0,1604550.0,1806250.0
O14965,O14965,Aurora kinase A,AURKA,45.823,810150.0,1780300.0,2741950.0,6243200.0,1550900.0,1523600.0,1579650.0,2771850.0,1817900.0,2367100.0,1415900.0,3365250.0,1762550.0,4848800.0
Q9H4A6;Q5T5I6,Q9H4A6,Golgi phosphoprotein 3,GOLPH3,33.81,1295895.0,2012450.0,2961700.0,3004100.0,4499900.0,1441750.0,4967000.0,1182005.0,8884150.0,4143250.0,221185.0,3675350.0,1646300.0,5706400.0
P60903,P60903,Protein S100-A10,S100A10,11.203,11921750.0,1265550.0,33291100.0,39376500.0,981935.0,948430.0,8617850.0,62913500.0,42889000.0,41469500.0,1440950.0,20760850.0,1540250.0,18898500.0
Q9NUQ3,Q9NUQ3,Gamma-taxilin,TXLNG,60.585,2005250.0,1611600.0,5738550.0,9829050.0,1472550.0,1431750.0,1844250.0,8973900.0,2249750.0,5300300.0,8703150.0,2784900.0,1915400.0,7694400.0
Q9UBI9,Q9UBI9,Headcase protein homolog,HECA,58.836,1750550.0,806180.0,0.0,0.0,573750.0,1004400.0,0.0,0.0,0.0,4362600.0,0.0,966300.0,429375.0,0.0
E5RIL0;H0YBC1;C9JVM4;E5RJS9;A0A3B3IS19;E5RHU8;O95214,E5RIL0;H0YBC1;C9JVM4;E5RJS9;A0A3B3IS19;E5RHU8;O95214,Leptin receptor overlapping transcript-like 1,LEPROTL1,11.698,1393450.0,2599700.0,7965950.0,1922750.0,0.0,11661000.0,5853500.0,0.0,0.0,477455.0,0.0,2052950.0,1109950.0,1455600.0
Q96SU4,Q96SU4,Oxysterol-binding protein-related protein 9,OSBPL9,83.184,1519300.0,2618350.0,2755150.0,690150.0,2268350.0,1953550.0,1636250.0,1587400.0,2787250.0,2088350.0,745545.0,2522050.0,2572050.0,3061850.0
Q9H7D7,Q9H7D7,WD repeat-containing protein 26,WDR26,72.123,1404000.0,1746550.0,1590090.0,2925500.0,6733000.0,3932000.0,7021200.0,5673750.0,5496150.0,1651800.0,2071375.0,6876700.0,4364600.0,3635950.0
O60941,O60941,Dystrobrevin beta,DTNB,71.355,5587500.0,5395350.0,3268450.0,3371150.0,9248000.0,6574550.0,3676650.0,1202050.0,7034150.0,4216400.0,7949850.0,4990700.0,2445550.0,4039600.0
Q9HDC5,Q9HDC5,Junctophilin-1,JPH1,71.685,2338850.0,1350750.0,1824700.0,1939650.0,0.0,739500.0,1617100.0,1688850.0,1190700.0,1077465.0,0.0,594750.0,543950.0,781300.0
