,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
1796,Q8WYQ3,Q8WYQ3,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",CHCHD10,14.149,4256329.7,0.0,,0.0,0.0,0.0,0.0,0.0,1017404.0,0.0,0.0,0.0,0.0,0.0
1797,P08F94,P08F94,Fibrocystin,PKHD1,446.7,5430960.85,3772200.0,,5858956.25,1217200.0,3201272.8,0.0,0.0,1076337.2,3330488.7,9686520.0,601728.75,1892177.5,0.0
1798,Q9UJG1,Q9UJG1,Motile sperm domain-containing protein 1,MOSPD1,24.086,7721292.6,1363500.0,,534935.625,1562640.0,508490.4,999677.7999999999,653490.0,11139767.5,1056374.085,909288.0,1001554.875,1026092.5,793942.8
1799,A0A286YFL9;Q8NH09,A0A286YFL9;Q8NH09,Olfactory receptor 8S1,OR8S1,34.862,6524077.0,9561600.0,,4297518.75,0.0,3239024.8,6394306.0,1146350.25,7149242.199999999,0.0,11926800.0,3646215.0,7428023.75,0.0
1800,Q96LJ7,Q96LJ7,Dehydrogenase/reductase SDR family member 1,DHRS1,33.909,5403006.0,2047200.0,,2396537.5,1790280.0,2287819.5999999996,3426888.3,2890699.5,435035.5,1178203.6500000001,855036.0,894543.75,1277885.0,1114290.1
1801,A0A2R8Y6J6;A0A590UJM0;Q9Y5Y9,A0A2R8Y6J6;A0A590UJM0;Q9Y5Y9,Sodium channel protein type 10 subunit alpha,SCN10A,220.5,5030770.15,2479050.0,,294940.625,1884840.0,1600442.7999999998,610624.73,0.0,0.0,1531938.45,273675.6,831836.25,1073688.75,274925.56
1802,Q9NXS2;A0A7I2V5X1;K7EQG1,Q9NXS2;A0A7I2V5X1,Glutaminyl-peptide cyclotransferase-like protein,QPCTL,42.924,4857622.699999999,5863550.0,,4892737.5,3908000.0,4541420.399999999,8398487.8,1790777.25,5011997.45,2161537.05,5032872.0,3482831.25,5025736.25,1280764.1
1803,A0A6I8PIV6;A0A6I8PLG0;A0A6I8PRQ0;A0A6I8PUE4;B1ALU1;A0A6I8PRM6;B1ALU3;A0A6I8PTT2;A0A8I5KUX3;A0A6I8PRJ0;O95490;H0Y5C0,A0A6I8PIV6;A0A6I8PLG0;A0A6I8PRQ0;A0A6I8PUE4;B1ALU1;A0A6I8PRM6;B1ALU3;A0A6I8PTT2;A0A8I5KUX3;A0A6I8PRJ0;O95490;H0Y5C0,Latrophilin-2,ADGRL2;LPHN2,130.64,5460450.1,3797950.0,,2672381.25,4593840.0,2899450.4000000004,1045158.6,3053316.75,3602548.4,2612803.35,1528812.0,1849668.75,3653093.75,2877269.5
1804,K7EQ86;Q08E86;Q14667,K7EQ86;Q08E86;Q14667,Protein KIAA0100,KIAA0100,237.3,5476561.3,19746000.0,,6302887.5,16264000.0,11973192.0,39877091.0,1900129.5,10532477.0,5277610.65,11712960.0,7972728.75,8628950.0,4366356.4
1805,Q9BSR8,Q9BSR8,Protein YIPF4,YIPF4,27.082,6091568.0,6108000.0,,4978968.75,3861640.0,6775322.4,5363380.6,0.0,7384938.35,616453.05,2896632.0,2473942.5,4119196.25,1646414.7000000002
1806,G3V2T8;G3V5K9;Q8NBD8,G3V2T8;G3V5K9;Q8NBD8,Transmembrane protein 229B,TMEM229B,9.253,6088499.199999999,9883500.0,,3181587.5,733920.0,3491285.6,0.0,0.0,0.0,11877640.5,13274280.0,0.0,11288250.0,0.0
1807,B7ZKW0;Q9UN42,B7ZKW0;Q9UN42,Protein ATP1B4,ATP1B4,36.735,5757164.699999999,8878350.0,,5457943.75,2132600.0,4837289.6,1090516.7,0.0,964298.1499999999,11911872.9,32734800.0,1307711.25,29515475.0,250556.53
1808,Q05193,Q05193,Dynamin-1,DNM1,97.407,4678625.35,4343600.0,,6123337.5,2977760.0,3968025.5999999996,2490401.0,0.0,3555746.3499999996,1628930.25,1672632.0,3330720.0,2872123.75,0.0
1809,P0C623,P0C623,Olfactory receptor 4Q2,OR4Q2,35.588,2532910.8,5739250.0,,0.0,4142560.0,0.0,3473841.5,0.0,4820684.45,1416982.35,6387084.0,1501200.0,2897933.75,185914.61
1810,Q5T1Q4,Q5T1Q4,Solute carrier family 35 member F1,SLC35F1,45.346,2516943.4499999997,4195450.0,,4978837.5,9531600.0,5419880.399999999,0.0,0.0,1461638.65,0.0,1213056.0,1989191.25,2966663.75,809076.8
1811,Q9H3Z4,Q9H3Z4,DnaJ homolog subfamily C member 5,DNAJC5,22.149,4765606.65,4558900.0,,4292400.0,1754800.0,5385855.199999999,5678556.0,1666598.25,0.0,2025532.65,0.0,1540113.75,4158962.5,3003605.5
1812,P51790;E9PE15;D6RIX3;D6RDZ6;H0Y8Z8;A0A2R8Y6C4;A0A6Q8PG54;P51795,P51790;E9PE15,H(+)/Cl(-) exchange transporter 3;Chloride channel protein,CLCN3,90.965,5687781.05,7055900.0,,4537487.5,9779600.0,7055074.399999999,9887452.3,0.0,4547312.1,3140013.1500000004,8800488.0,3892725.0,3750425.0,3723260.1
1813,A0A1W2PPC6;Q9H3H5;F8WE55;A0A1W2PRR6;A0A804HI18;A0A804HL46;A0A804HKZ3;A0A804HJ11;F8W681;A0A804HHX1;A0A804HIP7;A0A1W2PQD1;A0A804HJ22;A0A1W2PQH0,A0A1W2PPC6;Q9H3H5;F8WE55;A0A1W2PRR6;A0A804HI18;A0A804HL46;A0A804HKZ3;A0A804HJ11,UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase,DPAGT1,42.587,4091717.35,21808000.0,,1846600.0,7805680.0,6292871.2,10568969.0,0.0,3989938.9,7749051.15,5594292.0,8294400.0,11559037.5,9254112.0
1814,A0A6Q8PHF8;A0A6Q8PGB9;Q9HAB3;E9PIX2;A0A6Q8PG35;E9PKE4;F5H5Y1;Q9NWF4,A0A6Q8PHF8;A0A6Q8PGB9;Q9HAB3;E9PIX2;A0A6Q8PG35;E9PKE4;F5H5Y1;Q9NWF4,"Solute carrier family 52, riboflavin transporter, member 2;Solute carrier family 52, riboflavin transporter, member 1",SLC52A2;SLC52A1,36.361,4619934.55,8212450.0,,3578750.0,5189560.0,7970270.0,0.0,0.0,7882388.8,1448284.95,6749892.0,1958647.5,4226931.25,751436.0
1815,P53675;A0A087WX41,P53675;A0A087WX41,Clathrin heavy chain 2,CLTCL1,187.03,5689507.25,7674600.0,,0.0,0.0,1268515.6,0.0,0.0,677196.71,4876960.5,414756.0,2892476.25,3029630.0,5446002.800000001
1816,Q96IK0;K7EM07,Q96IK0;K7EM07,Transmembrane protein 101,TMEM101,28.795,4176397.05,912035.0,,84236.25,2037200.0,2640558.8,119558.88,0.0,260094.055,193266.57,0.0,419613.75,436678.375,168378.91
1817,Q01968,Q01968,Inositol polyphosphate 5-phosphatase OCRL-1,OCRL,104.2,2815134.91,0.0,,0.0,2287160.0,0.0,232475.59999999998,0.0,1681428.7,0.0,132130.8,0.0,0.0,550476.22
1818,A0A0A0MQQ9;O14559,A0A0A0MQQ9;O14559,Rho GTPase-activating protein 33,ARHGAP33,81.472,4945131.449999999,665500.0,,1574650.0,0.0,803682.0,0.0,435262.5,1519838.85,1537913.7000000002,0.0,2076806.25,0.0,1860593.7000000002
1819,O96011;H7C3V6,O96011,Peroxisomal membrane protein 11B,PEX11B,28.431,4476516.1,11789500.0,,3761100.0,7912240.0,9812616.0,15613575.0,1276332.75,8823121.0,2636781.45,12507120.0,3409222.5,5261941.25,1870496.6
1820,Q9NXB9,Q9NXB9,Elongation of very long chain fatty acids protein 2,ELOVL2,34.584,4107109.3,2490250.0,,3716431.25,3379520.0,969887.6,0.0,0.0,1181082.9,1354685.55,0.0,2305766.25,1331317.5,1185156.7
1821,P27449,P27449,V-type proton ATPase 16 kDa proteolipid subunit,ATP6V0C,15.736,2546111.4349999996,762005.0,,2018362.5,4772440.0,2846404.0,2544429.9,1057906.5,15538500.5,6531102.45,100011.6,10818562.5,11467760.0,2498327.3
1822,P61077,P61077,Ubiquitin-conjugating enzyme E2 D3,UBE2D3,16.687,4584355.65,5183000.0,,12258881.25,12829200.0,13687036.0,20363701.0,10607287.5,8078759.5,13451637.0,0.0,8391262.5,0.0,5650443.4
1823,A0A7I2V2W2;A0A087WT64;Q07820,A0A7I2V2W2;A0A087WT64;Q07820,Induced myeloid leukemia cell differentiation protein Mcl-1,MCL1,16.898,4467309.7,828520.0,,47665.625,745996.0,978376.96,0.0,0.0,874036.53,217344.9,184640.4,0.0,792667.875,894353.6000000001
1824,A6NGS0;Q8N2K1,A6NGS0;Q8N2K1,Ubiquitin-conjugating enzyme E2 J2,UBE2J2,22.943,3878627.55,2456100.0,,0.0,1486440.0,2204184.4,1161273.7,0.0,1793284.5,1066408.65,336448.8,382826.25,654965.0,896821.1000000001
1825,Q9NVA4,Q9NVA4,Transmembrane protein 184C,TMEM184C,50.141,4351270.699999999,1125950.0,,1974918.75,0.0,2764753.2,0.0,0.0,1475309.1,820768.05,506844.0,0.0,0.0,885437.7
1826,Q86UK0;E9PBK1,Q86UK0,ATP-binding cassette sub-family A member 12,ABCA12,293.23,4510368.8,1848700.0,,1888162.5,1620080.0,2406254.4,2286882.5999999996,0.0,4389167.35,1036301.1000000001,578052.0,283250.25,965881.25,845694.5
1827,A0A1W2PR06;P52569,A0A1W2PR06;P52569,Cationic amino acid transporter 2,SLC7A2,74.301,3413272.8,5190800.0,,6290068.75,7130360.0,5096229.6,13250373.0,0.0,5715750.75,3584263.3500000006,6045732.0,2286663.75,1564550.0,2673684.3
1828,Q9Y584,Q9Y584,Mitochondrial import inner membrane translocase subunit Tim22,TIMM22,20.031,4084141.25,1264050.0,,949681.25,578672.0,0.0,488288.74,0.0,929004.2,0.0,0.0,167521.5,0.0,367394.3
1829,P62491;H3BSC1;B4DQU5;P57735,P62491;H3BSC1,Ras-related protein Rab-11A,RAB11A,24.393,4339858.6,12509000.0,,3406593.75,4743280.0,9908399.6,4149305.0,0.0,0.0,6132919.5,1625796.0,3121368.75,5624876.25,0.0
1830,Q68DH5,Q68DH5,LMBR1 domain-containing protein 2,LMBRD2,81.171,3784885.3,3516700.0,,2970187.5,4033800.0,3512630.0,4923828.3,0.0,2394417.8,1330591.8,4754088.0,1612338.75,2274723.75,2957348.1
1831,O94886;X6RI56,O94886;X6RI56,CSC1-like protein 1,TMEM63A,92.125,1832792.85,5855000.0,,2751481.25,3376200.0,6033108.4,10270399.0,0.0,1837264.5,970419.15,2592864.0,1194581.25,2865925.0,0.0
1832,Q9BZM5,Q9BZM5,NKG2D ligand 2,ULBP2,27.368,3114640.2,2058300.0,,0.0,3433600.0,0.0,0.0,0.0,1538457.05,0.0,0.0,823935.375,2887421.25,480369.61
1833,O75781,O75781,Paralemmin-1,PALM,42.075,4148298.3499999996,1093850.0,,0.0,1785920.0,2734067.5999999996,1451336.5,0.0,0.0,1423805.7,0.0,0.0,983100.0,0.0
1834,Q9Y4R8,Q9Y4R8,Telomere length regulation protein TEL2 homolog,TELO2,91.746,3519673.8499999996,1812900.0,,0.0,1490600.0,653351.6,0.0,0.0,2410543.8,1721912.85,827532.0,3779628.75,1558387.5,3978597.0
1835,Q96E29,Q96E29,"Transcription termination factor 3, mitochondrial",MTERF3,47.971,3496609.9,481330.0,,128419.375,1037480.0,0.0,0.0,0.0,232870.435,690553.86,265132.8,315177.75,0.0,359399.60000000003
1836,Q8N8Y2,Q8N8Y2,V-type proton ATPase subunit d 2,ATP6V0D2,40.426,3345903.05,9399400.0,,1133168.75,0.0,0.0,166561.16,0.0,7252631.85,0.0,0.0,0.0,760235.0,0.0
1837,H3BR00;Q13286;A0A024QZB8;A0A1B0GWD3;A0A1B0GV71;Q9UBD8;H3BNK7;A0A1B0GW34;B4DFF3;O95086;Q2TA70;H3BPL0;A0A0D9SF04;H3BR84;O95090;Q9UBH5;A0A1B0GV41,H3BR00;Q13286;A0A024QZB8;A0A1B0GWD3;A0A1B0GV71;Q9UBD8;H3BNK7;A0A1B0GW34;B4DFF3;O95086,Battenin,CLN3,16.41,3578700.3,1303950.0,,0.0,545808.0,1144756.8,0.0,0.0,3613323.5,0.0,925524.0,1960571.25,1063538.75,2451806.7
1838,Q8TBQ9,Q8TBQ9,Protein kish-A,TMEM167A,8.0598,1755209.75,1574950.0,,831293.75,2140200.0,620972.0,0.0,251613.525,2242210.35,584795.79,0.0,1161506.25,611309.125,489604.64
1839,U3KPU7;U3KQS2;O43826;U3KQL4,U3KPU7;U3KQS2;O43826;U3KQL4,Glucose-6-phosphate translocase,SLC37A4,46.443,2958706.8,5163800.0,,2696793.75,5462720.0,5140273.6,11391059.0,0.0,3615925.65,2279268.75,2288592.0,2337693.75,3622172.5,1595386.8
1840,Q9Y287;A0A3B3IU60;A0A3B3ITP9;A0A3B3IUC0,Q9Y287;A0A3B3IU60;A0A3B3ITP9;A0A3B3IUC0,"Integral membrane protein 2B;BRI2, membrane form;BRI2 intracellular domain;BRI2C, soluble form;Bri23 peptide",ITM2B,30.338,3850672.7,1892950.0,,0.0,691644.0,2153412.8,3979201.9,0.0,6743233.5,422951.325,0.0,918735.75,1048277.5,776963.1100000001
1841,Q8N3R9,Q8N3R9,MAGUK p55 subfamily member 5,MPP5,77.293,3475176.25,558535.0,,278888.75,0.0,416060.92,0.0,0.0,846831.235,1867246.35,1677175.2,388192.5,372207.75,2002096.6
1842,Q658P3;B8ZZX6,Q658P3;B8ZZX6,Metalloreductase STEAP3,STEAP3,54.6,3728927.6500000004,3470500.0,,4714500.0,976040.0,1538926.4,5348002.2,0.0,2949152.2,2013505.0499999998,2749644.0,2739521.25,2312061.25,2281779.5
1843,E9PNW4;A0A2U3TZL5;P13987,E9PNW4;A0A2U3TZL5;P13987,CD59 glycoprotein,CD59,11.985,1651302.1,0.0,,5729456.25,0.0,2559246.8,4593601.699999999,0.0,3195770.05,1347862.2000000002,0.0,713340.0,0.0,6094264.4
1844,Q8N6T3,Q8N6T3,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,44.667,3814374.55,399255.0,,2514968.75,0.0,0.0,0.0,0.0,1333876.75,0.0,0.0,0.0,0.0,2901056.2
1845,A0A8I5KWC0;A0A8J8Z0T9;A0A7P0T938;Q2LD37,A0A8I5KWC0;A0A8J8Z0T9;A0A7P0T938;Q2LD37,Uncharacterized protein KIAA1109,KIAA1109,463.68,3616341.05,8194400.0,,6300437.5,0.0,5004076.0,0.0,0.0,2259399.2,1658035.5,6095448.0,0.0,3587916.25,0.0
1846,Q86TM6;E9PMA1,Q86TM6;E9PMA1,E3 ubiquitin-protein ligase synoviolin,SYVN1,67.684,2949644.25,4442650.0,,4631462.5,5517440.0,4974310.0,7272797.1,1339257.0,5350680.1,1762544.5499999998,11079720.0,2121693.75,2576577.5,1262998.1
1847,Q9UKR5,Q9UKR5,Probable ergosterol biosynthetic protein 28,C14orf1,15.864,3097138.45,12778500.0,,4711525.0,7173960.0,13478432.0,10076533.0,0.0,9594970.0,5777835.45,0.0,8620087.5,11703675.0,5856759.300000001
1848,Q6NZI2,Q6NZI2,Polymerase I and transcript release factor,PTRF,43.476,3072396.25,399620.0,,0.0,187776.0,0.0,0.0,0.0,463670.145,0.0,0.0,263837.25,0.0,221686.78
1849,Q14571;A0A3B3ITQ4;B7ZMI3,Q14571,"Inositol 1,4,5-trisphosphate receptor type 2",ITPR2,308.06,3140964.75,20101000.0,,7137287.5,0.0,3425268.0,14170623.0,0.0,4324296.85,4739144.25,8004096.0,1212266.25,6949523.75,3372447.4000000004
1850,A8MXQ1;P53801,A8MXQ1;P53801,Pituitary tumor-transforming gene 1 protein-interacting protein,PTTG1IP,18.331,3440987.9,3646200.0,,803512.5,2953800.0,4057420.4,4207628.4,0.0,3084024.2,1008390.9,1127412.0,2011938.75,1426510.0,2569654.5
1851,Q86SQ9,Q86SQ9,Dehydrodolichyl diphosphate syntase complex subunit DHDDS,DHDDS,38.657,3964506.0,0.0,,5715718.75,715280.0,3128479.2,0.0,0.0,5473127.75,20932264.5,2088216.0,11505881.25,7840693.75,6994178.1
1852,Q9NZC3,Q9NZC3,Glycerophosphodiester phosphodiesterase 1,GDE1,37.718,2873787.35,3852300.0,,2367968.75,4516200.0,5332179.6,4539572.8,0.0,2494618.9,0.0,2310300.0,854853.75,2747496.25,0.0
1853,Q5SNT2;H0Y4R5,Q5SNT2;H0Y4R5,Transmembrane protein 201,TMEM201,72.235,2650771.9,1515050.0,,1944381.25,5593200.0,0.0,5163379.6,3756335.25,601316.55,555351.3,1649520.0,2293987.5,0.0,1439901.4
1854,M0R116;A0A2R8YEY8;A0A0A0MT26;P13637,M0R116;A0A2R8YEY8;A0A0A0MT26;P13637,Sodium/potassium-transporting ATPase subunit alpha-3,ATP1A3,108.28,3472539.0,732650.0,,1423581.25,0.0,2661661.2,2536495.3,0.0,1894145.2999999998,0.0,1187748.0,0.0,757117.5,0.0
1855,Q96QA5;J3KRG2,Q96QA5;J3KRG2,Gasdermin-A,GSDMA,49.364,2674651.0,3448950.0,,0.0,3269800.0,3653522.4,3354454.4,1341244.5,0.0,2878875.45,0.0,2631791.25,2552326.25,1073790.2
1856,A0A087WTJ2;Q96F15,A0A087WTJ2;Q96F15,GTPase IMAP family member 5,GIMAP1-GIMAP5;GIMAP5,57.051,2204453.3,161420000.0,,1735238.75,14471080.0,1883244.0,3751258.0199999996,0.0,302241.555,351217.485,0.0,1579196.25,1543343.75,0.0
1857,Q8WWN8,Q8WWN8,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 3",ARAP3,169.84,4472680.1,12579250.0,,14810818.75,10678440.0,13690908.0,13254054.0,0.0,0.0,2834041.8000000003,714996.0,2888358.75,2353966.25,0.0
1858,O75487;Q9Y625,O75487;Q9Y625,Glypican-4;Secreted glypican-4;Glypican-6;Secreted glypican-6,GPC4;GPC6,62.411,2132144.7,0.0,,0.0,1973560.0,2282447.2,0.0,0.0,0.0,0.0,0.0,212385.375,0.0,442636.60000000003
1859,Q9Y5L0;C9J7E5;E9PFH4,Q9Y5L0;C9J7E5;E9PFH4,Transportin-3,TNPO3,104.2,2970598.4000000004,2439750.0,,3207050.0,1105680.0,2619166.0,3017561.1,1904422.5,2241404.05,4928656.050000001,0.0,1877613.75,3892815.0,1074875.9
1860,Q9UHN6;B4E1B9;F5H6B2,Q9UHN6,Transmembrane protein 2,TMEM2,154.37,2685343.8499999996,5177000.0,,2008737.5,4768400.0,0.0,3971799.0,0.0,2171365.9,937458.9,1828548.0,2303808.75,1795498.75,1639143.7999999998
1861,O43772;C9JPE1;F8WEF6,O43772;C9JPE1,Mitochondrial carnitine/acylcarnitine carrier protein,SLC25A20,32.943,2598122.8,4664850.0,,3024262.5,2972320.0,3491672.8,3735601.5,1022886.75,2327494.9,388391.25,4122324.0,1471365.0,1836497.5,2211867.0
1862,Q6NTF9,Q6NTF9,Rhomboid domain-containing protein 2,RHBDD2,39.202,2528595.3,4037700.0,,1184050.0,4166840.0,2492116.0,865460.3599999999,877481.25,1961434.7,1792189.5,1205172.0,2878537.5,3366465.0,2517409.3
1863,P50993;B1AKY9;A0A669K9X0,P50993;B1AKY9,Sodium/potassium-transporting ATPase subunit alpha-2,ATP1A2,112.26,1225937.65,4875700.0,,0.0,9668000.0,0.0,0.0,0.0,2007760.3,0.0,0.0,0.0,3047356.25,0.0
1864,Q8NDZ4,Q8NDZ4,Deleted in autism protein 1,C3orf58,49.481,2938040.35,7220900.0,,2662143.75,3315960.0,7040990.0,10453631.0,2454801.0,3935953.4499999997,1898703.15,3671712.0,3614152.5,5478027.5,3190773.6
1865,Q969P0;C9J8Z4,Q969P0;C9J8Z4,Immunoglobulin superfamily member 8,IGSF8,65.033,2488173.45,4145750.0,,1762600.0,2252920.0,3225956.8,3981901.3,0.0,1374265.05,496485.45,0.0,848677.5,2126135.0,0.0
1866,P54619,P54619,5-AMP-activated protein kinase subunit gamma-1,PRKAG1,37.579,2831687.25,4202650.0,,2039318.75,1700120.0,3877614.4,4631761.399999999,0.0,3103631.95,2106256.35,2823408.0,933795.0,2587887.5,3913981.4
1867,P20648,P20648,Potassium-transporting ATPase alpha chain 1,ATP4A,114.12,2191746.55,2822400.0,,1738887.5,2194880.0,2827044.0,0.0,0.0,0.0,0.0,0.0,944730.0,1145427.5,0.0
1868,Q14118,Q14118,Dystroglycan;Alpha-dystroglycan;Beta-dystroglycan,DAG1,97.44,1987815.2,184785.0,,0.0,321256.0,0.0,0.0,0.0,118826.63,0.0,0.0,0.0,0.0,170356.2
1869,P61916,P61916,Epididymal secretory protein E1,NPC2,16.57,2895508.7,0.0,,0.0,203244.0,0.0,0.0,0.0,115070.005,0.0,0.0,50888.25,0.0,69632.85
1870,A0A286YF93;A0A286YF51;A0A286YF45;A0A286YFF5;A0A286YEW8;E7ERQ4;A0A286YF73;A0A286YEX1;A0A286YFM2;B7Z2B2;A0A286YF00;A0A286YEV4;A0A286YEV9;A0A286YFE7;A0A286YFH9;A0A286YFC6;Q8NHS3,A0A286YF93;A0A286YF51;A0A286YF45;A0A286YFF5;A0A286YEW8;E7ERQ4;A0A286YF73;A0A286YEX1;A0A286YFM2;B7Z2B2;A0A286YF00;A0A286YEV4;A0A286YEV9;A0A286YFE7;A0A286YFH9;A0A286YFC6;Q8NHS3,Major facilitator superfamily domain-containing protein 8,MFSD8,13.907,2545425.75,3380550.0,,2114568.75,3878440.0,4064438.4,7826910.299999999,0.0,894186.7,342300.87,0.0,1101731.625,895121.25,128214.59
1871,F8W8C2;Q9HBM0,F8W8C2;Q9HBM0,Vezatin,VEZT,82.277,2367003.8,4008900.0,,2613100.0,2070160.0,2353304.8,1180578.5,0.0,1942303.4,1969134.0,584100.0,1395157.5,2359041.25,2547019.3
1872,Q9HC21;J3KSB1;J3KSI7;J3QL84;J3KS44;J3QLV3;J3KRY6,Q9HC21;J3KSB1;J3KSI7;J3QL84;J3KS44;J3QLV3;J3KRY6,Mitochondrial thiamine pyrophosphate carrier,SLC25A19,35.511,2366380.45,1304100.0,,2070162.5,1046240.0,996381.76,1083809.1,372803.325,1595044.65,331148.355,289044.0,468922.50000000006,870279.125,883661.1
1873,Q9H9S5,Q9H9S5,Fukutin-related protein,FKRP,54.567,2190787.55,3853600.0,,1772400.0,3103720.0,4493746.4,4493355.8,0.0,3038578.2,426363.0,3884652.0,0.0,3638883.75,0.0
1874,P53794,P53794,Sodium/myo-inositol cotransporter,SLC5A3,79.663,2065446.25,2350650.0,,806181.25,4041800.0,4544953.6,6593366.299999999,1280268.0,4152151.8,1104226.2000000002,4601556.0,3166593.75,3765940.0,1998148.6
1875,Q9Y548,Q9Y548,Protein YIPF1,YIPF1,34.276,2158517.2,106615.0,,0.0,0.0,120511.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,P59773,P59773,UPF0258 protein KIAA1024-like,KIAA1024L,21.572,1014669.95,5777350.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4564260.0,0.0,7403627.5,0.0
1877,Q5SGD2,Q5SGD2,Protein phosphatase 1L,PPM1L,41.053,1459027.395,0.0,,247891.875,0.0,436630.92,0.0,0.0,0.0,271577.04,0.0,0.0,0.0,114488.71
1878,P03905,P03905,NADH-ubiquinone oxidoreductase chain 4,MT-ND4,51.58,2137706.9,1450995.0,,682062.5,1012944.0,1514387.6,0.0,0.0,4982750.75,409747.95,694044.0,1413382.5,1502888.75,3230352.3
1879,Q9NVA1,Q9NVA1,Ubiquinol-cytochrome-c reductase complex assembly factor 1,UQCC1,34.6,1603975.45,0.0,,924332.5,999960.0,399716.24,658134.1699999999,0.0,1960775.0,2360069.55,652658.4,840101.625,615851.25,373681.49
1880,Q9UJ14;A2A2G5,Q9UJ14,Gamma-glutamyltransferase 7;Gamma-glutamyltransferase 7 heavy chain;Gamma-glutamyltransferase 7 light chain,GGT7,70.466,2246217.75,626440.0,,0.0,509432.0,0.0,1026753.5999999999,0.0,2108144.65,476424.03,624348.0,950916.375,1390441.25,492687.37
1881,K7EPJ5;O60291;Q96PX1,K7EPJ5;O60291;Q96PX1,E3 ubiquitin-protein ligase MGRN1;RING finger protein 157,MGRN1;RNF157,65.083,1729604.45,2634800.0,,0.0,2414840.0,2424840.0,3992862.5,0.0,592557.2,720861.87,2481336.0,877230.0,1511770.0,315464.94
1882,Q9NR77;F5H4N4;A0A087X249;F5GXM0,Q9NR77;F5H4N4,Peroxisomal membrane protein 2,PXMP2,22.252,1799371.7,1933200.0,,0.0,367428.0,90164.36,0.0,0.0,2957508.4,714686.16,77943.6,1720710.0,1694433.75,1223287.8
1883,O60721;F5H483;F5H127,O60721;F5H483;F5H127,Sodium/potassium/calcium exchanger 1,SLC24A1,121.37,2155640.2,28176500.0,,1319342.5,7731880.0,28112656.0,13489638.0,0.0,5908969.55,1936096.65,12553236.0,8595450.0,21684387.5,0.0
1884,Q8IZV5;E5RK48,Q8IZV5;E5RK48,Retinol dehydrogenase 10,RDH10,38.087,1547538.3,3334550.0,,0.0,1146600.0,4108143.5999999996,4149100.5,0.0,2039132.7000000002,915870.9,1559340.0,236739.37500000006,2689496.25,940051.7
1885,Q6IAK0;P62341,Q6IAK0;P62341,Selenoprotein T,SELT,15.844,1580671.75,3461700.0,,0.0,2149960.0,2083765.2000000002,2292363.2,0.0,1347217.35,2421672.45,2428812.0,2587005.0,1813442.5,0.0
1886,Q5TB21;Q96BI3,Q5TB21;Q96BI3,Gamma-secretase subunit APH-1A,APH1A,15.852,1631306.95,5551500.0,,0.0,1798400.0,0.0,0.0,0.0,534760.15,513910.05,0.0,1034235.0,1918640.0,869250.9
1887,Q5T4K2;Q5T4K4;Q9NY26,Q5T4K2;Q5T4K4;Q9NY26,Zinc transporter ZIP1,SLC39A1,21.844,1784938.75,7801150.0,,2031137.5,6414280.0,6007408.0,4424971.0,0.0,2864673.95,878361.75,5698944.0,2522542.5,6234202.5,644478.1
1888,O75368,O75368,SH3 domain-binding glutamic acid-rich-like protein,SH3BGRL,12.774,2279686.85,0.0,,646493.75,944440.0,0.0,0.0,0.0,3922869.4,926125.2,1307988.0,524778.75,836432.5,0.0
1889,A0A087WYL5;Q6UXD5,A0A087WYL5;Q6UXD5,Seizure 6-like protein 2,SEZ6L2,99.133,1670242.35,562100.0,,0.0,977916.0,354099.24,315527.13999999996,0.0,2560698.85,1586062.65,0.0,1016786.25,1163298.75,1188512.5
1890,Q9UBI9,Q9UBI9,Headcase protein homolog,HECA,58.836,1678777.4500000002,806180.0,,0.0,459000.0,972259.2,0.0,0.0,0.0,3363564.6,0.0,652252.5,311296.875,0.0
1891,E5RIL0;H0YBC1;C9JVM4;E5RJS9;A0A3B3IS19;E5RHU8;O95214,E5RIL0;H0YBC1;C9JVM4;E5RJS9;A0A3B3IS19;E5RHU8;O95214,Leptin receptor overlapping transcript-like 1,LEPROTL1,11.698,1336318.5499999998,2599700.0,,1682406.25,0.0,11287848.0,4788163.0,0.0,0.0,368117.805,0.0,1385741.25,804713.75,957784.8
1892,O60941,O60941,Dystrobrevin beta,DTNB,71.355,5358412.5,5395350.0,,2949756.25,7398400.0,6364164.4,3007499.6999999997,955629.75,5156031.949999999,3250844.4000000004,5723892.0,3368722.5,1773023.75,2658056.8
1893,Q9HDC5,Q9HDC5,Junctophilin-1,JPH1,71.685,2242957.15,1350750.0,,1697193.75,0.0,715836.0,1322787.8,1342635.75,872783.1,830725.515,0.0,401456.25,394363.75,514095.4
