,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
1664,Q69YM1;A2RU67,Q69YM1;A2RU67,Uncharacterized protein KIAA1467,DKFZp762C0813;KIAA1467,35.153,2783689.3,0.0,,2716590.0400528233,1570108.1496222697,0.0,0.0,1739559.7696908824,2926319.2843909548,0.0,3285397.6906331233,1183796.702704096,0.0,1239256.5617176888
1665,Q96GC9;K7EL46;K7EL93;K7EL74;K7ENU2;K7EK01;K7EMI0;K7ELS2;K7EPE7,Q96GC9;K7EL46;K7EL93;K7EL74;K7ENU2;K7EK01;K7EMI0;K7ELS2;K7EPE7,Vacuole membrane protein 1,VMP1,46.237,1607188.1,14370426.294074517,,3114749.9030002933,24594829.917814374,7910812.207024899,20735927.495536935,2826482.53102499,8186556.880511642,15765166.359063167,4678269.904840716,18566376.358717065,18665930.56333848,9838052.051914586
1666,P27544,P27544,Ceramide synthase 1,CERS1,39.536,5442516.8,6086996.858532999,,5129421.408373255,11812254.304137943,10319762.06501792,13257639.672434557,5466144.0651693465,3851802.6291517145,3992730.0082005165,1635308.21355536,5796699.923283687,955637.4874251786,3842157.72618942
1667,Q13795,Q13795,ADP-ribosylation factor-related protein 1,ARFRP1,22.614,2676425.1500000004,3256803.539672572,,260223.19149806394,4845158.464942467,3479106.8936105315,1706539.7920850143,1856969.2349386693,1733932.244548749,1965524.2552338515,0.0,1813387.1724585437,1548074.808623305,2625825.0338145574
1668,Q96E22,Q96E22,Dehydrodolichyl diphosphate syntase complex subunit NUS1,NUS1,33.224,4310177.55,3188293.2422528537,,3579577.888315095,5709201.553440966,3471634.2593487687,4717066.935647997,3515146.0914276387,1978487.9094679293,2776304.603531703,949667.0843389885,3149096.713921513,3716105.326356491,3635582.403588732
1669,P41208,P41208,Centrin-2,CETN2,19.738,399025.515,0.0,,0.0,0.0,0.0,0.0,778982.857029357,941829.47798423,0.0,0.0,0.0,0.0,808157.5688149397
1670,Q9BV10;H7C5R7;H7C4I6,Q9BV10;H7C5R7;H7C4I6,"Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase",ALG12,54.654,866461.2949999999,3819516.565681809,,3009048.8456939165,11672929.659004256,5031086.390540827,10663792.773921518,1645474.8272185053,4571113.941663791,2730489.5241206563,1162296.142048272,5399441.7357497215,3758955.049801556,3470621.7188007287
1671,P40616,P40616,ADP-ribosylation factor-like protein 1,ARL1,20.417,258273.085,3380435.203258982,,4813862.58773898,2970666.266220281,2265616.0689286324,0.0,776285.0809011168,5098659.810847276,5174618.871783396,711857.5040858311,3195198.281363726,2425353.4500574945,5627288.926633142
1672,A0A7P0T9Q3;H7BYV1;E9PS44;E9PQN9;A0A7P0T8E0;A0A7P0T953;P13164;Q01629;Q01628,A0A7P0T9Q3;H7BYV1;E9PS44;E9PQN9;A0A7P0T8E0;A0A7P0T953;P13164;Q01629;Q01628,Interferon-induced transmembrane protein 1;Interferon-induced transmembrane protein 2;Interferon-induced transmembrane protein 3,IFITM2;IFITM3;IFITM1,5.4726,2903276.5999999996,3978294.1738074124,,3884369.7528084805,3046028.233360775,5110252.9940966,5876356.774105706,771676.3800153731,3765923.0690520774,4774262.6215196885,2161323.3355199485,5794868.939044847,3424431.691595946,6036336.720219184
1673,Q13641,Q13641,Trophoblast glycoprotein,TPBG,46.031,2498051.1500000004,1774843.2054162587,,0.0,1989348.672706362,1939798.3852110514,2009522.7064750714,2298168.0392446183,2569107.1485171225,1552666.0319792586,1806357.6933640242,1548221.4192980116,1498315.936666891,1553417.771120502
1674,A0A087WYF6;E7ESD2;Q641Q2,A0A087WYF6;E7ESD2;Q641Q2,WASH complex subunit FAM21A,FAM21A,136.57,1013936.3149999998,1204679.887016225,,2368186.565332195,0.0,1019077.7899717061,1092101.779939938,1878495.2402952525,597491.6401241499,936532.86459507,1479581.2010122426,536380.2935386592,0.0,1471829.636141264
1675,Q86UB9;E9PQL0;E9PIS2;E9PJX0,Q86UB9;E9PQL0,Transmembrane protein 135,TMEM135,52.29,779331.35,1223089.6674891359,,1217481.722416131,0.0,947129.317916604,635931.1719615489,766337.0314282312,2325060.5503442357,0.0,0.0,0.0,0.0,0.0
1676,Q567V2,Q567V2,Mpv17-like protein 2,MPV17L2,23.18,3495986.55,741682.0062664201,,4356266.951751139,0.0,355399.5684799066,1943562.9570696924,758356.1103821872,2052098.9609819038,0.0,1472481.5390054188,0.0,780219.585101106,1969824.647762622
1677,Q8TAF3,Q8TAF3,WD repeat-containing protein 48,WDR48,76.21,0.0,0.0,,814264.6527964245,0.0,0.0,0.0,747902.2278852564,365021.2197619668,718895.3072537222,0.0,1413127.4786187655,862668.3633160929,1944758.1781317878
1678,A0A0A0MR04;B4DI03;K7EJQ7;Q9BY50,A0A0A0MR04;B4DI03;K7EJQ7;Q9BY50,Signal peptidase complex catalytic subunit SEC11;Signal peptidase complex catalytic subunit SEC11C,SEC11C;SEC11L3,10.944,2417974.65,3932458.6793162064,,0.0,0.0,1950411.6918437001,687358.1798540106,742619.0829674527,0.0,1209543.58467383,0.0,0.0,1670252.6683552195,884783.2070784864
1679,P08247;H7C4W3,P08247;H7C4W3,Synaptophysin,SYP,33.845,4204112.15,9645375.277154779,,5499630.688207505,11158925.348362293,12527492.293179711,5179595.055625691,5502845.061247281,12524569.159047848,7608298.048342641,2536557.930765846,2260219.2582590934,14376289.076553147,6223895.651205937
1680,Q5VWT5,Q5VWT5,Uncharacterized protein C1orf168,C1orf168,82.069,5149302.55,1788394.0995473454,,0.0,2225624.8477595225,1481206.0695380932,0.0,1686334.894827477,726051.356232996,3148432.647704876,354430.25780786877,1107876.2490864936,787016.4377854955,2750017.700964467
1681,Q8N2F6;H7BXQ8;C9J5N7,Q8N2F6;H7BXQ8,Armadillo repeat-containing protein 10,ARMC10,37.54,3938181.45,630046.3931817132,,278222.496965916,0.0,500032.94611156,0.0,1213420.359913904,295716.8729216313,0.0,0.0,392556.4815778025,411239.1389389815,0.0
1682,P43250;P34947,P43250,G protein-coupled receptor kinase 6,GRK6,65.99,2745377.25,6959004.994012342,,4618752.291610118,8401276.101561286,7157321.585630493,6910071.127849628,6791145.569820653,6218453.932668092,2754066.1296590255,6510157.284453867,5039457.155934992,8374668.156237127,2619703.3187059616
1683,Q9Y619;F2Z354;Q5VZD9,Q9Y619,Mitochondrial ornithine transporter 1,SLC25A15,32.736,3253311.5999999996,2428039.492635462,,2939596.540728537,2858630.8284392254,1768512.6120457777,2345935.425645618,1366198.7942763066,1129211.856627238,1620655.8647074734,0.0,1865315.193317922,0.0,9710082.156293415
1684,A0A7P0TB57;A0A804G9W2;A0A0C4DFN5;Q6NUS6;A0A7P0TA64;A0A7P0T8X6,A0A7P0TB57;A0A804G9W2;A0A0C4DFN5;Q6NUS6;A0A7P0TA64;A0A7P0T8X6,Tectonic-3,TCTN3,62.774,0.0,2305163.655813336,,1450852.777841611,3852614.2987834793,1872977.873044275,751819.6621003179,4211003.721505594,2204666.26484593,1883643.3414046515,652936.1288242817,1909128.0304615854,1862337.635522752,3257273.434803296
1685,P35125,P35125,Ubiquitin carboxyl-terminal hydrolase 6,USP6,158.66,665522.0249999999,41295675.01916199,,149459.48966281372,13700103.24569939,26665391.41929292,155378.85306721475,1769516.3254482162,1167493.675948475,672060.69895453,0.0,675698.5764260853,27095800.983986214,731479.830848341
1686,P80723;U3KQP0,P80723,Brain acid soluble protein 1,BASP1,22.693,49118541.5,695565.7761199086,,3475986.7193838013,1572353.4641512837,1153601.4515405255,501069.1304419829,694340.1310058208,129374222.90291509,5569941.198161881,7613630.980957079,286477.1018547409,468379.98394131084,558586.9662706901
1687,Q8TAA9,Q8TAA9,Vang-like protein 1,VANGL1,59.974,2932526.1,2625202.302861475,,5369176.507490354,2521315.4995804373,3971975.8577450532,6799343.335703217,1279532.7361565903,3382137.649021749,1144535.8739434413,928018.9346132637,1883101.8973523644,2533748.474606803,1127554.7983744664
1688,Q5T2H0;A0A2R8YCJ8;Q9NVV5;Q5T2H3;Q5T2H4,Q5T2H0;A0A2R8YCJ8;Q9NVV5;Q5T2H3;Q5T2H4,Androgen-induced gene 1 protein,AIG1,16.002,0.0,12264746.916406065,,5075477.8705360675,17013726.9131847,17112332.459436577,12325834.481312178,1108257.674214941,9070907.632171925,4425966.065106921,1543478.1590736562,7042619.3055198435,20370463.010449752,1711149.622110057
1689,H7BXL1;F8WDE2;Q96HV5,H7BXL1;F8WDE2;Q96HV5,Transmembrane protein 41A,TMEM41A,10.434,2024544.9000000001,7146773.957310828,,3059555.658136639,8913610.81934834,7475395.887468132,9588459.887981158,1420716.3535344938,4659640.648844153,3586447.7462744634,17109603.496936455,5237791.984377875,5145394.791283394,3893801.556839593
1690,Q5T0R9,Q5T0R9,Adenylyl cyclase-associated protein,CAP1,28.634,444045.77,320972.63297828997,,248613.36757846753,447635.11605100735,577212.262149896,0.0,1093476.1091789582,511892.0667349739,943064.2215347533,0.0,0.0,236956.0154978679,0.0
1691,P32856,P32856,Syntaxin-2,STX2,33.341,0.0,870469.4881377657,,172597.56965245435,1663317.488660054,757356.897382013,0.0,1211189.074241172,1014157.6812975464,624257.5382115995,0.0,1384093.2999743079,837915.9989315505,1511021.6377620378
1692,Q96RT1,Q96RT1,Protein LAP2,ERBB2IP,158.3,6162150.4,3946819.387837597,,780114.9131172369,6588904.271475149,2810522.725277314,1109482.5788453256,1506202.1345981052,2578983.0433952077,2518746.1181639004,1294018.1498552028,2806114.1306102946,2884288.763920845,1975164.8673254394
1693,Q9NW15;C9IZD0;C9JA49;C9IYD3;C9JQC9;C9JPY2;C9J670;C9JH90;H7C3N6,Q9NW15;C9IZD0;C9JA49;C9IYD3;C9JQC9;C9JPY2;C9J670,Anoctamin-10,ANO10,76.328,4380903.8,3852287.054676111,,5083580.276924919,4180660.5086891586,4664873.162190818,3412089.7379988697,1503672.96947788,3324053.133269712,914517.4126666742,1081592.770973984,2179937.138615398,2343850.32091164,2558551.292248822
1694,Q9UBR2,Q9UBR2,Cathepsin Z,CTSZ,33.868,5907823.6,2952259.341292249,,986862.2224488788,0.0,0.0,1559727.6076990983,598906.3004693239,10299845.66439797,411966.13547746534,1192859.6050481396,370440.80766438897,904040.5100906383,683613.2286694298
1695,O95159;E9PQ47;E9PNY1;E9PMQ3;E9PQA5;E9PJX1;E9PJ47,O95159;E9PQ47;E9PNY1;E9PMQ3;E9PQA5,Zinc finger protein-like 1,ZFPL1,34.114,6765121.65,17855327.553682715,,8526885.477921473,23350119.658396896,16473368.080532232,26384349.692229513,6031496.775043683,8541630.936051043,6586029.17631007,16162205.976681618,14373095.490302982,16564816.537859783,4902712.306439174
1696,Q504U8;P00533;C9JYS6,Q504U8;P00533;C9JYS6,Receptor protein-tyrosine kinase;Epidermal growth factor receptor,EGFR,120.69,2762974.9,6521435.285118083,,1963664.410119653,5220010.846952977,4660703.64887085,4599770.164365715,1541385.6316039045,2933649.8455375745,2427880.6060079173,4300940.327363296,3432441.524881953,5872835.337713544,2631295.5026350045
1697,Q8TF71,Q8TF71,Monocarboxylate transporter 10,SLC16A10,55.492,5265725.15,1986906.6004238653,,5251011.8827724,2148535.7155967103,4628592.981354725,6434000.112530176,1270933.5747478246,8005532.745529835,1471753.6705937972,0.0,731935.9494761613,1617887.3511520093,1782786.7138063866
1698,P04920;A0A7I2V5T6,P04920;A0A7I2V5T6,Anion exchange protein 2,SLC4A2,137.01,2553625.2,4584737.176893065,,2169976.6909203497,10123547.489649808,8377039.605530528,12616039.381492736,575300.759347222,5508967.608359472,3196860.2698917952,5388759.85108097,6110648.327950448,5883414.786674463,3023280.6434715576
1699,P31323,P31323,cAMP-dependent protein kinase type II-beta regulatory subunit,PRKAR2B,46.302,2483618.2,0.0,,1295406.2080216657,659028.6003493004,0.0,0.0,555837.4286553558,0.0,1681011.974885698,6046351.4959753,0.0,1534965.7484024563,0.0
1700,E9PI08;Q9Y256;E9PKA7;E9PPV9,E9PI08;Q9Y256;E9PKA7,CAAX prenyl protease 2,RCE1,33.429,3348060.8,7643730.054827381,,5161015.355433141,9088975.64128107,6699162.466146623,2900114.3024710314,2812943.067081385,1626620.9744301748,3919897.4132536086,2128269.171422605,6056045.762256479,8620596.017278388,4593305.194939844
1701,Q9P2W3,Q9P2W3,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-13,GNG13,7.9492,447488.57999999996,1976271.0380978726,,3499478.2600548347,3366014.339828968,3128217.9804495005,3400031.6119138487,1383093.617279411,0.0,1755055.2603872777,0.0,3431460.6404682887,1194591.1865815888,2504693.224218945
1702,P07602;A0A0J9YXB8,P07602,Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D,PSAP,58.112,9665473.3,676265.1998176633,,1607049.7718774362,541143.8303593268,559689.476301299,0.0,544787.7872634387,6376824.59743986,5529287.483747073,898642.6282112586,428921.1364070435,1574180.6332380432,1062599.49359454
1703,Q96RD7,Q96RD7,Pannexin-1,PANX1,48.05,759738.98,1735972.1146816667,,0.0,1498603.517698287,246564.44092398745,533765.5491956589,1198082.3785514717,1728663.403724616,1675914.3304449695,543828.2903276109,2086471.932452057,2177652.497011609,1863476.12890798
1704,H0YI64;A0A804HL61;A0A804HJ66;Q9UKM7;A0A804HJ23;H0YGV7;H0YGQ1;A0A804HK01;A0A804HKS1;A0A804HK86;A0A804HL65;A0A804HHU1;A0A804HK28;A0A804HJW0;A0A804HIP1,H0YI64;A0A804HL61;A0A804HJ66;Q9UKM7;A0A804HJ23;H0YGV7;H0YGQ1;A0A804HK01;A0A804HKS1;A0A804HK86;A0A804HL65;A0A804HHU1,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase;alpha-1,2-Mannosidase",MAN1B1,72.279,0.0,6950582.92435318,,7188357.066769877,1461066.4645465666,5743510.013209718,0.0,532456.7022106075,1987294.7641787988,4114754.8720004526,2070424.3842522542,14058493.162693778,15315850.529803075,2826604.264450725
1705,P62330,P62330,ADP-ribosylation factor 6,ARF6,20.082,5410486.199999999,3865190.097294954,,2272969.695621594,3014421.1134523475,2747600.978812326,2494952.26741275,522070.26411688275,2593135.0989421546,8655736.539801307,0.0,4042028.491827077,5350777.948485602,6012696.479959395
1706,P63218,P63218,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5,GNG5,7.3184,10503927.0,44550049.115663655,,15430570.749754174,8481819.563768733,15699571.38777434,27711643.421737485,1673177.615835372,23214970.831201844,17319055.8257082,46180973.596353404,18926884.07688575,33979535.17660237,6951337.75506776
1707,O75063,O75063,Glycosaminoglycan xylosylkinase,FAM20B,46.432,0.0,1420144.5024631082,,396860.2152112719,1576671.3767070796,0.0,0.0,512622.4273011082,541117.5886396578,1114217.6336322094,0.0,1707719.764189221,805693.0069008619,830794.88979098
1708,Q5R3B4;O95563,Q5R3B4;O95563,Mitochondrial pyruvate carrier 2,MPC2,11.681,3606127.7,3183596.3187890905,,2462261.485149065,5693023.774398582,4693897.3068596935,1662986.5605540406,712752.4530810602,6404670.548462089,9088335.391152622,1058577.0634026823,8663301.926069934,2964964.450131208,14710351.156697227
1709,Q9Y289,Q9Y289,Sodium-dependent multivitamin transporter,SLC5A6,68.641,7522491.9,8103380.70276393,,3002131.89205189,10686430.570423381,7875615.016661524,7544337.55852332,1398538.385613586,7965316.472572684,6730547.39620472,9069876.407668203,8081768.253355605,6951170.79185866,5818169.213689453
1710,Q13464,Q13464,Rho-associated protein kinase 1,ROCK1,158.17,41838580.7,2003588.7768641275,,1571431.8109063092,1406488.0498413043,2515732.718603139,2230123.4236200745,1339923.578860634,4869936.121737809,5611295.838687291,3167263.9703556467,2111647.9657361023,2119258.666992679,4193244.6001302516
1711,Q8N3E9,Q8N3E9,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3",PLCD3,89.257,1027036.255,2471229.593451675,,4570681.638940688,7156393.125641573,1034418.350017774,0.0,1574141.1300942877,2031278.131058518,4656124.711605808,445614.35943485325,3756460.3428623313,3230455.4262901484,2955160.2817312297
1712,Q15382;C9J931,Q15382;C9J931,GTP-binding protein Rheb,RHEB,20.497,1454179.65,1498307.78741525,,744980.921386786,1883991.6063449383,1687948.9507801943,0.0,496997.8072250504,4726481.112632428,2993400.5361512234,263036.657957732,1255963.6386320768,2027176.0888859052,3874459.5420815838
1713,Q9BYG5;Q9BYG4,Q9BYG5,Partitioning defective 6 homolog beta,PARD6B,41.182,2280502.0,1291983.2770535976,,0.0,4929962.267538302,0.0,0.0,1722945.9650344697,1308505.1646716492,0.0,1903233.1633866427,6790532.011208166,1023192.2928013293,4905773.163993472
1714,Q53GQ0;A0A1B0GV93;E9PI21;A0A1B0GU83,Q53GQ0;A0A1B0GV93,Very-long-chain 3-oxoacyl-CoA reductase,HSD17B12,34.324,62402130.0,51999801.630200215,,32034413.447467186,59420233.98449489,42158653.12201424,15388058.590814304,2641280.199821301,55656267.372218885,47597343.34863613,10140703.2977302,48250358.23108017,41115639.464543246,61211289.869361125
1715,Q9BYI3;B8ZZA2;A0A7P0TAP6;A0A7P0Z4L0;A0A7P0T8K2;A0A7P0T8Q9;H7C0W7;A0A7P0T943,Q9BYI3;B8ZZA2;A0A7P0TAP6;A0A7P0Z4L0;A0A7P0T8K2,Hyccin,FAM126A,57.625,0.0,581133.6040073518,,1734241.2386124996,890969.5911964418,656433.0152293078,185699.64101011044,973301.423399725,125739.48633438273,609302.3238336125,285167.8174757243,915158.6187191932,764651.8373005127,1604521.067351511
1716,P00395,P00395,Cytochrome c oxidase subunit 1,MT-CO1,57.041,0.0,664522.8911582554,,0.0,567627.0273682093,0.0,0.0,424399.5275407199,3177289.190313427,1283172.686564601,0.0,6690743.370191404,402911.51682393375,16654321.326820355
1717,Q9H4A6;Q5T5I6,Q9H4A6,Golgi phosphoprotein 3,GOLPH3,33.81,1242763.3050000002,2172947.9596897033,,3267173.0245301705,5181379.922620455,1561401.514042952,4469605.392858375,1328660.3635252311,9045250.668158757,5280203.832261982,257432.58048841133,4806791.373013864,1946027.5781409752,7432543.63738065
1718,H0YAH3,H0YAH3,Polypeptide N-acetylgalactosaminyltransferase,GALNT7,52.463,0.0,0.0,,137882.2928830382,460957.3155898234,105851.4888035777,0.0,859949.863078166,125912.56902812238,0.0,0.0,610522.0767528173,0.0,527418.3189199051
1719,P03886,P03886,NADH-ubiquinone oxidoreductase chain 1,MT-ND1,35.66,694507.8,1708832.535081279,,1314036.3048593882,1667002.1073743333,1624918.9052679352,0.0,400327.49596310995,1810037.7231195595,0.0,210726.11551565118,2800425.001011043,1332868.7217154838,1261919.932545255
1720,P81605,P81605,Dermcidin;Survival-promoting peptide;DCD-1,DCD,11.284,27273960.0,3124263.9177928176,,3255100.982796445,714010.0202264369,1299317.819644898,793271.7201679688,397584.7568993991,6940666.92563404,6294316.4731893875,13360050.854119511,7238227.275292741,12867328.677551836,601621.3209915397
1721,A0A087WUA4;A0A087WV67;A0A087WT23;O00124,A0A087WUA4;A0A087WV67;A0A087WT23;O00124,UBX domain-containing protein 8,UBXN8,25.656,1827806.0499999998,893694.9648516844,,549712.9274154572,1320878.236901721,976310.4962040235,195125.67614000605,1245422.7292351534,0.0,1425078.3636833779,597069.9359837014,1611619.2485678354,1328991.5605320407,972336.7580571644
1722,A0A5F9UY30;O43493,A0A5F9UY30;O43493,Trans-Golgi network integral membrane protein 2,TGOLN2,47.773,6317028.9,297855.13151641184,,966867.2235953162,1479431.9859505524,1247605.0245725547,1693041.8897510348,786913.1947729965,6106611.96850751,763072.7683881846,736851.8059869033,820790.998895281,644383.0066269092,555591.2333452071
1723,Q9H1C4,Q9H1C4,Protein unc-93 homolog B1,UNC93B1,66.63,0.0,0.0,,188650.12244432722,0.0,0.0,0.0,376058.7515428159,684633.6857545938,474405.9078208373,0.0,1497248.1259346,0.0,2108409.8578806124
1724,F8VW54;F8VS78;F8VWE0;Q12999,F8VW54;F8VS78;F8VWE0;Q12999,Tetraspanin-31,TSPAN31,9.9004,646509.85,2456275.0210440615,,6712327.096783241,3151845.8770614835,1995572.3945560923,8975475.149987375,1956674.54434488,0.0,2775476.2363100844,15843303.125883305,2285199.114660406,2266188.891109136,2075326.546442671
1725,H0YIV9;P12074,H0YIV9;P12074,"Cytochrome c oxidase subunit 6A1, mitochondrial",COX6A1,18.606,0.0,0.0,,0.0,0.0,295564.344862169,0.0,350587.24859868136,2757360.031296292,803694.622525239,0.0,0.0,0.0,0.0
1726,Q96B49,Q96B49,Mitochondrial import receptor subunit TOM6 homolog,TOMM6,8.0019,0.0,0.0,,973050.066591373,0.0,0.0,0.0,343927.11378208833,231772.99891976162,0.0,0.0,0.0,0.0,0.0
1727,Q9Y5L4;K7EIT2,Q9Y5L4;K7EIT2,Mitochondrial import inner membrane translocase subunit Tim13,TIMM13,10.5,7653347.449999999,0.0,,6879976.216896194,0.0,0.0,0.0,338441.6356546666,3397715.091458316,0.0,0.0,0.0,0.0,0.0
1728,Q15800;D6RDP9;D6R952;D6REA2,Q15800;D6RDP9;D6R952,Methylsterol monooxygenase 1,MSMO1,35.215,7905660.35,16984507.145975817,,4805270.774252814,29468313.889122866,22665907.603540797,17732194.296148725,1062687.7391154168,13249480.205769148,12882129.825053712,14092654.501692496,20517159.280612256,16858204.16155813,15932089.193263724
1729,S4R350;Q9Y672;A0A3B3IS62;A0A3B3ITD6;A0A3B3ITI5,S4R350;Q9Y672;A0A3B3IS62;A0A3B3ITD6;A0A3B3ITI5,"Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase",ALG6,34.612,2800327.95,7772166.617129595,,3111378.4318854692,9415064.397494787,7402185.731512312,16486337.910722425,676012.114434589,13986099.787655186,4278198.096881307,12066515.714056578,10469371.700802544,7035156.249810987,8773720.24319357
1730,O14521,O14521,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",SDHD,17.043,842903.46,0.0,,7589708.951563157,0.0,0.0,350549.52221500064,751752.1792349325,783886.4292793493,1293890.4840012325,0.0,310214.5046654124,1782607.5983815207,1152901.303909204
1731,Q96A49,Q96A49,Synapse-associated protein 1,SYAP1,39.933,2038498.35,0.0,,0.0,0.0,250138.30948396088,0.0,614929.9665976838,326632.49642400804,0.0,0.0,0.0,0.0,0.0
1732,Q9BXK5;A0A087WX97;A0A087WTL4,Q9BXK5;A0A087WX97,Bcl-2-like protein 13,BCL2L13,52.723,4459445.9,0.0,,429123.0186374853,365278.1305701237,256647.0822250035,25175.837503260558,236493.7998418563,3631987.6081023766,485091.8449797142,412502.0013866344,0.0,59026.823864580365,77771.8317306881
1733,P29966,P29966,Myristoylated alanine-rich C-kinase substrate,MARCKS,31.554,39414420.5,1550470.6316760315,,1549571.6272263199,4581535.5103692645,9732239.733567737,1762871.037825488,212618.4811069306,41372363.53798226,8609539.137057208,22053179.623819053,4093099.8736318555,3831119.8943897276,3136467.2483517583
1734,Q9NS69,Q9NS69,Mitochondrial import receptor subunit TOM22 homolog,TOMM22,15.521,33865646.5,657979.590884599,,3928688.284398509,958639.9167708777,105234.18423412774,106214.99346608382,327285.20729100663,24200524.052025188,2974934.319164685,2105631.7245319947,1313155.7391781192,170009.97170997132,715556.8591031113
1735,F8VVN7;F8W098;H0YIA4;A0A087WYD4;Q9BVX2,F8VVN7;F8W098;H0YIA4;A0A087WYD4;Q9BVX2,Transmembrane protein 106C,TMEM106C,9.4614,2600520.3,1164243.1551270455,,0.0,2949019.13127389,439764.5263047347,0.0,150755.10226622256,287821.24768662616,0.0,0.0,1838308.1757950364,2225023.6050684634,331334.5740212877
1736,O43808;F6RTR7;B0QYW5;F8WE74;F8WEC6;F2Z2I9;F8WCH6;F8WA85;B1AHN4,O43808;F6RTR7;B0QYW5;F8WE74,Peroxisomal membrane protein PMP34,SLC25A17,34.566,10098845.4,2646527.4151394805,,2040392.5672650884,2640835.319124872,1836047.8979245492,360425.4874226956,131769.50276373216,5846173.421103988,3801377.1800066745,2021343.6060837696,6466382.408639299,3779463.813988366,2939855.993959741
1737,O00443,O00443,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha,PIK3C2A,190.68,0.0,219529.88368620936,,0.0,332859.2431012069,236503.45943242582,0.0,99980.70738596848,211033.61967578286,476030.7819863195,0.0,858659.6764921402,312891.63574920496,637185.8807873267
1738,Q9HBF4,Q9HBF4,Zinc finger FYVE domain-containing protein 1,ZFYVE1,87.175,2297955800.0,3487762603.787261,,1436621907.0230649,2128385.4570029955,3450136898.465281,1754187387.3239563,0.0,181253.21501763957,167688288.28887078,8335625.87128544,0.0,1852585629.4973116,18484323.396517504
1739,P04439;Q5SRN5;A0A1W2PS24;A0A0G2JL56;A0A0G2JIF2;A0A1W2PSE7;Q5SUL5;A0A1W2PQD0;D0EV57;A0A140T9B7;A0A0G2JPA3;A0A140T9X6;A0A140T9V0;A0A140T8X0;A0A140T9D9;A0A140T939;A0A140T9W3;A0A140T9W7;A0A140T9C2;A0A0G2JH66;P30511;A0A0D9SFW8,P04439;Q5SRN5;A0A1W2PS24;A0A0G2JL56;A0A0G2JIF2;A0A1W2PSE7;Q5SUL5;A0A1W2PQD0,"HLA class I histocompatibility antigen, A-3 alpha chain",HLA-A,40.84,76881112.0,139072124.6282063,,18702964.116655685,181196882.491426,0.0,0.0,0.0,80346004.56743169,0.0,107626220.50737785,80380208.08506185,123509451.82738687,0.0
1740,Q00325,Q00325,"Phosphate carrier protein, mitochondrial",SLC25A3,40.094,23385622.575,0.0,,0.0,7860212.872236332,2066800.6779468358,826593.5417297857,0.0,6481590.533826968,4991677.156916754,148249.08985560227,103062833.18957324,34224753.80084178,56504081.69862412
1741,Q8WWB7;A0A087WV34;V9GYX8,Q8WWB7;A0A087WV34,Glycosylated lysosomal membrane protein,GLMP,43.864,44451568.0,8710363.582109785,,5806217.04539104,8476177.491362492,10394759.155253729,10198295.115430348,4560871.563136745,22980291.06116075,5895616.957368918,4170353.10159844,11893288.907971615,13646484.407450167,4585946.111883768
1742,Q04941,Q04941,Proteolipid protein 2,PLP2,16.691,20858729.5,39964340.16150222,,42533827.041826315,60532528.25886795,42923244.395754024,51323973.904645436,0.0,45934619.71826056,16557786.349040922,40284180.55412841,35972954.98671768,38393943.23744636,3048939.7472246066
1743,A0A494C0S0;Q9H3E2,A0A494C0S0;Q9H3E2,Sorting nexin-25,SNX25,114.21,19526678.5,3850181.53726132,,25064712.59606357,0.0,0.0,14260083.885771425,0.0,12694597.452309726,10251554.131971333,56629115.536559425,5148466.1104401965,47943816.774347864,0.0
1744,Q9H1Z9;A0A087X235,Q9H1Z9;A0A087X235,Tetraspanin-10;Tetraspanin,TSPAN10,36.498,14743186.5,27756658.165799577,,4406186.475677085,7242233.2272508,14310094.611275567,26587268.157317,0.0,38921207.15458124,5833170.812969995,37432676.96122379,13610163.593355035,21389399.882439986,9649841.874639682
1745,P34931,P34931,Heat shock 70 kDa protein 1-like,HSPA1L,70.374,9384390.4,21715442.814131763,,31939250.956322953,18400064.70443229,38490564.39091421,14072912.97340691,0.0,46586225.15351566,17758727.658721022,10023558.874617608,18815390.215199262,16443477.941676723,5202546.0975027215
